obs;age;delta;resp;error;errorc;rt;rtc;theta;block;stimtype;outliers;stimtype_bk;case;ntrials;study;experiment;stimulus;cond
19;20;-81;135;10;9.12027491408935;0.992112200241536;0.992112200241536;125;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-38;170;7;6.12027491408935;1.3925461997278;1.3925461997278;163;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;32;137;6;5.12027491408935;1.44189819972962;1.44189819972962;131;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;24;109;2;1.12027491408935;1.15883320011199;1.15883320011199;107;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-58;154;-11;-11.8797250859107;1.10883039981127;1.10883039981127;165;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;59;107;1;0.120274914089347;1.3253653999418;1.3253653999418;106;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;24;82;0;-0.879725085910653;1.02531819976866;1.02531819976866;82;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-66;157;9;8.12027491408935;1.41760110016912;1.41760110016912;148;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;46;113;11;10.1202749140893;1.20025990018621;1.20025990018621;102;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-44;143;-3;-3.87972508591065;1.0999877997674;1.0999877997674;146;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-65;28;-3;-3.87972508591065;1.10842280043289;1.10842280043289;31;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-31;65;3;2.12027491408935;1.04281939985231;1.04281939985231;62;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;41;15;-6;-6.87972508591065;1.50953799998388;1.50953799998388;21;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;41;162;2;1.12027491408935;0.850415599998087;0.850415599998087;160;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;85;75;0;-0.879725085910653;0.950568899977952;0.950568899977952;75;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-34;120;11;10.1202749140893;1.21705759968609;1.21705759968609;109;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;69;32;-8;-8.87972508591065;1.04187209997326;1.04187209997326;40;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-11;52;1;0.120274914089347;0.90023190015927;0.90023190015927;51;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-18;78;9;8.12027491408935;1.01694270037115;1.01694270037115;69;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;15;63;9;8.12027491408935;0.95984959974885;0.95984959974885;54;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;51;4;1;0.120274914089347;1.42516779992729;1.42516779992729;3;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;87;101;5;4.12027491408935;1.10041970014572;1.10041970014572;96;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-78;168;-6;-6.87972508591065;1.24218629999086;1.24218629999086;174;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;37;158;21;20.1202749140893;1.06604699976742;1.06604699976742;137;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-29;162;-4;-4.87972508591065;1.21669009979814;1.21669009979814;166;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-46;17;-15;-15.8797250859107;1.35043899994344;1.35043899994344;32;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;58;155;1;0.120274914089347;0.991948900278658;0.991948900278658;154;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-60;17;-17;-17.8797250859107;1.34205929981545;1.34205929981545;34;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;74;149;9;8.12027491408935;1.40878880023956;1.40878880023956;140;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-84;22;-22;-22.8797250859107;0.966943800449371;0.966943800449371;44;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-83;141;14;13.1202749140893;0.717095900326967;0.717095900326967;127;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-28;156;1;0.120274914089347;1.10053450008854;1.10053450008854;155;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;26;142;13;12.1202749140893;1.72500979993492;1.72500979993492;129;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;21;127;19;18.1202749140893;0.9750019996427;0.9750019996427;108;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-64;172;0;-0.879725085910653;1.24965909961611;1.24965909961611;172;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;51;136;15;14.1202749140893;1.49171030009165;1.49171030009165;121;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-80;19;-2;-2.87972508591065;1.00849070027471;1.00849070027471;21;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;34;156;-11;-11.8797250859107;1.13357939990237;1.13357939990237;167;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;87;69;-11;-11.8797250859107;0.98402229975909;0.98402229975909;80;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-56;139;3;2.12027491408935;0.808813199866563;0.808813199866563;136;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;43;97;4;3.12027491408935;1.3762870002538;1.3762870002538;93;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-4;96;-1;-1.87972508591065;1.52543100016192;1.52543100016192;97;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;3;101;7;6.12027491408935;0.859672899823636;0.859672899823636;94;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;77;20;3;2.12027491408935;0.917732799891382;0.917732799891382;17;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-5;15;-7;-7.87972508591065;1.61715810000896;1.61715810000896;22;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-72;101;7;6.12027491408935;1.30044300016016;1.30044300016016;94;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;84;5;-5;-5.87972508591065;0.692120300140232;0.692120300140232;10;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;39;156;5;4.12027491408935;1.80871539982036;1.80871539982036;151;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-68;26;-13;-13.8797250859107;0.885100500192493;0.885100500192493;39;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;46;172;-1;-1.87972508591065;1.24211490014568;1.24211490014568;173;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-43;21;-15;-15.8797250859107;1.21664190012962;1.21664190012962;36;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;3;20;-13;-13.8797250859107;1.24188449978828;1.24188449978828;33;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-89;140;18;17.1202749140893;1.00851320009679;1.00851320009679;122;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;27;105;10;9.12027491408935;1.25018199998885;1.25018199998885;95;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-14;109;0;-0.879725085910653;1.07612619968131;1.07612619968131;109;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-73;8;6;5.12027491408935;0.750522099900991;0.750522099900991;2;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;6;178;2;1.12027491408935;2.29199319984764;2.29199319984764;176;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-10;7;1;0.120274914089347;2.25120020005852;2.25120020005852;6;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;48;144;6;5.12027491408935;0.883343699853867;0.883343699853867;138;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-60;17;-1;-1.87972508591065;1.40846569975838;1.40846569975838;18;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;44;156;2;1.12027491408935;0.825483299791813;0.825483299791813;154;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-34;14;6;5.12027491408935;1.25873170001432;1.25873170001432;8;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;55;145;12;11.1202749140893;0.867149299941957;0.867149299941957;133;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-68;23;2;1.12027491408935;1.39223410002887;1.39223410002887;21;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;82;121;2;1.12027491408935;1.35879669990391;1.35879669990391;119;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;56;47;-16;-16.8797250859107;0.783869199920446;0.783869199920446;63;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-46;105;-4;-4.87972508591065;1.01746760029346;1.01746760029346;109;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;16;99;6;5.12027491408935;1.2171247000806;1.2171247000806;93;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-84;4;7;6.12027491408935;1.392072299961;1.392072299961;177;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-41;32;-6;-6.87972508591065;0.7846924001351;0.7846924001351;38;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;22;17;1;0.120274914089347;1.52533259987831;1.52533259987831;16;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-73;87;-2;-2.87972508591065;1.175546400249;1.175546400249;89;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;7;67;-15;-15.8797250859107;1.76675779977813;1.76675779977813;82;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-84;159;-7;-7.87972508591065;1.08353679999709;1.08353679999709;166;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-50;37;1;0.120274914089347;0.934486200101674;0.934486200101674;36;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-54;83;-7;-7.87972508591065;1.10138730006292;1.10138730006292;90;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-25;129;14;13.1202749140893;0.700523499865085;0.700523499865085;115;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;64;41;-10;-10.8797250859107;1.49183039972559;1.49183039972559;51;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;43;14;6;5.12027491408935;1.21719269966707;1.21719269966707;8;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-21;33;4;3.12027491408935;1.39157530013472;1.39157530013472;29;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;29;14;14;13.1202749140893;1.51681479997933;1.51681479997933;0;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-10;10;0;-0.879725085910653;1.1502652997151;1.1502652997151;10;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-87;99;2;1.12027491408935;1.22569620003924;1.22569620003924;97;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-35;138;6;5.12027491408935;1.73333859955892;1.73333859955892;132;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-77;9;-20;-20.8797250859107;1.28373599983752;1.28373599983752;29;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-18;54;7;6.12027491408935;1.01690120017156;1.01690120017156;47;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-53;111;11;10.1202749140893;0.892161199823022;0.892161199823022;100;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;24;59;-17;-17.8797250859107;0.650670900009573;0.650670900009573;76;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-80;151;-5;-5.87972508591065;0.868296400178224;0.868296400178224;156;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-41;17;0;-0.879725085910653;1.16713600000367;1.16713600000367;17;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-3;18;-2;-2.87972508591065;0.966764399781823;0.966764399781823;20;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;66;139;5;4.12027491408935;1.21659200033173;1.21659200033173;134;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;36;101;3;2.12027491408935;0.717180200386792;0.717180200386792;98;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-82;179;-1;-1.87972508591065;1.94176630023867;1.94176630023867;0;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-72;72;0;-0.879725085910653;1.20112900016829;1.20112900016829;72;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;4;60;-8;-8.87972508591065;2.01836520014331;2.01836520014331;68;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;24;39;-5;-5.87972508591065;0.667213600128889;0.667213600128889;44;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;48;175;-1;-1.87972508591065;1.30045330012217;1.30045330012217;176;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;66;122;12;11.1202749140893;1.43340329965577;1.43340329965577;110;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;-9;126;7;6.12027491408935;0.850599300116301;0.850599300116301;119;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;30;88;-1;-1.87972508591065;1.15047519979998;1.15047519979998;89;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;62;17;-10;-10.8797250859107;1.45043569989502;1.45043569989502;27;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;47;156;-4;-4.87972508591065;1.12522749975324;1.12522749975324;160;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
19;20;78;71;-11;-11.8797250859107;1.03379939962178;1.03379939962178;82;2;2;0;2;NaN;582;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;NaN;91;1;1.38305084745763;1.79035520041361;1.79035520041361;90;2;2;0;NaN;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-77;164;-3;-2.61694915254237;1.22630799980834;1.22630799980834;167;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-52;37;-2;-1.61694915254237;3.55854939995334;3.55854939995334;39;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;39;1;1;1.38305084745763;2.19989559985697;2.19989559985697;0;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;75;99;-6;-5.61694915254237;1.45158520014957;1.45158520014957;105;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;64;44;3;3.38305084745763;4.42515979986638;4.42515979986638;41;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-74;108;-7;-6.61694915254237;5.00838050013408;5.00838050013408;115;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-37;164;12;12.3830508474576;2.68493109988049;2.68493109988049;152;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-56;31;3;3.38305084745763;3.61714600026608;3.61714600026608;28;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;29;178;-1;-0.616949152542373;3.13465990033001;3.13465990033001;179;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;48;130;-1;-0.616949152542373;3.99186339974403;3.99186339974403;131;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-75;31;5;5.38305084745763;4.25960300024599;4.25960300024599;26;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-15;44;3;3.38305084745763;2.25038040010259;2.25038040010259;41;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;0;47;6;6.38305084745763;3.61710090003908;3.61710090003908;41;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;82;138;-1;-0.616949152542373;1.9507011002861;1.9507011002861;139;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-65;32;8;8.38305084745763;1.05219570035115;1.05219570035115;24;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-60;67;-17;-16.6169491525424;7.05817689979449;7.05817689979449;84;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;79;6;1;1.38305084745763;2.1751373000443;2.1751373000443;5;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;69;106;-10;-9.61694915254237;3.76711309980601;3.76711309980601;116;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;52;73;9;9.38305084745763;2.90948270028457;2.90948270028457;64;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-23;80;-7;-6.61694915254237;2.1428879997693;2.1428879997693;87;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;64;16;-7;-6.61694915254237;3.12547760037705;3.12547760037705;23;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;78;129;4;4.38305084745763;2.36804280010983;2.36804280010983;125;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-63;9;1;1.38305084745763;3.37517260015011;3.37517260015011;8;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-4;19;7;7.38305084745763;5.87598640006036;5.87598640006036;12;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;82;118;8;8.38305084745763;3.48356950003654;3.48356950003654;110;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;70;40;0;0.383050847457627;1.96823079977185;1.96823079977185;40;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;8;22;-10;-9.61694915254237;1.36779289972037;1.36779289972037;32;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;19;14;1;1.38305084745763;1.8757162000984;1.8757162000984;13;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;40;149;-4;-3.61694915254237;1.57566779991612;1.57566779991612;153;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;20;147;14;14.3830508474576;2.72564510023221;2.72564510023221;133;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;21;123;11;11.3830508474576;2.41805039998144;2.41805039998144;112;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-10;127;5;5.38305084745763;1.9757008003071;1.9757008003071;122;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-16;137;-1;-0.616949152542373;1.98404360003769;1.98404360003769;138;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-20;157;-1;-0.616949152542373;2.24235819978639;2.24235819978639;158;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-8;154;-12;-11.6169491525424;1.89315669983625;1.89315669983625;166;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;57;117;8;8.38305084745763;2.95873560011387;2.95873560011387;109;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;45;56;-8;-7.61694915254237;4.35120249958709;4.35120249958709;64;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-82;145;-1;-0.616949152542373;3.05832100007683;3.05832100007683;146;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-79;36;-9;-8.61694915254237;1.85047139972448;1.85047139972448;45;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-45;83;-7;-6.61694915254237;2.35141240013763;2.35141240013763;90;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-59;152;3;3.38305084745763;3.0433116001077;3.0433116001077;149;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-20;164;-5;-4.61694915254237;2.60975719988346;2.60975719988346;169;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-53;35;-7;-6.61694915254237;2.65887659974396;2.65887659974396;42;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-34;63;-13;-12.6169491525424;2.7753221001476;2.7753221001476;76;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-53;125;-4;-3.61694915254237;2.20030569983646;2.20030569983646;129;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;-59;9;1;1.38305084745763;3.03363770013675;3.03363770013675;8;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;57;141;10;10.3830508474576;1.69291630014777;1.69291630014777;131;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
20;25;85;52;6;6.38305084745763;3.06697680009529;3.06697680009529;46;2;2;0;2;NaN;590;Ceylan et al. (2021);Experiment 1;Orientation;1
