obs;theta;resp;trial;block;rt;error;delta;study;experiment;stimulus;expnum
3;131;150;34;4;9;19;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;36;43;35;4;9;7;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;54;69;36;4;9;15;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;168;161;37;4;9;-7;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;59;75;38;4;9;16;-71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;95;103;39;4;9;8;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;98;95;40;4;9;-3;-3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;13;21;41;4;9;8;85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;86;80;42;4;9;-6;-73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;6;19;43;4;9;13;80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;139;140;44;4;9;1;47;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;111;111;45;4;9;0;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;92;101;46;4;9;9;19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;2;30;47;4;9;28;90;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;89;85;48;4;9;-4;-87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;35;49;49;4;9;14;54;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;53;55;50;4;9;2;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;98;105;51;4;9;7;-45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;108;100;52;4;9;-8;-10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;63;87;53;4;9;24;45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;104;100;54;4;9;-4;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;82;83;55;4;9;1;22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;123;117;56;4;9;-6;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;32;46;57;4;9;14;-89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;137;133;58;4;9;-4;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;35;46;59;4;9;11;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;172;178;60;4;9;6;43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;141;118;61;4;9;-23;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;72;76;62;4;9;4;69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;98;103;63;4;9;5;-26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;168;160;64;4;9;-8;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;65;65;65;4;9;0;-77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;117;103;66;4;9;-14;-52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;111;108;67;4;9;-3;6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;1;6;68;4;9;5;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;139;131;69;4;9;-8;42;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;138;127;70;4;9;-11;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;120;128;71;4;9;8;18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;154;150;72;4;9;-4;-34;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;88;83;73;4;9;-5;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;11;20;74;4;9;9;77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;19;24;75;4;9;5;-8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;112;105;76;4;9;-7;87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;179;175;77;4;9;-4;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;144;147;78;4;9;3;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;157;154;79;4;9;-3;-13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;91;83;80;4;9;-8;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;96;97;81;4;9;1;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;34;58;82;4;9;24;62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;43;50;83;4;9;7;-9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;11;39;84;4;9;28;32;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;29;32;85;4;9;3;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;123;115;86;4;9;-8;86;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;97;103;87;4;9;6;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;166;169;88;4;9;3;-69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;148;163;89;4;9;15;18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;135;149;90;4;9;14;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;60;57;91;4;9;-3;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;15;22;92;4;9;7;45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;135;123;93;4;9;-12;60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;42;37;94;4;9;-5;-87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;140;130;95;4;9;-10;82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;80;72;96;4;9;-8;60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;92;83;97;4;9;-9;-12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;53;68;98;4;9;15;39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;170;175;99;4;9;5;63;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;133;124;100;4;9;-9;37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;105;105;101;4;9;0;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;160;153;102;4;9;-7;-55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;90;102;103;4;9;12;70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;131;122;104;4;9;-9;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;3;58;1;5;9;55;-52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;166;167;2;5;9;1;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;93;114;3;5;9;21;73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;55;59;4;5;9;4;38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;153;141;5;5;9;-12;82;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;157;156;6;5;9;-1;-4;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;25;28;7;5;9;3;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;113;122;8;5;9;9;-88;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;49;46;9;5;9;-3;64;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;153;163;10;5;9;10;76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;34;14;11;5;9;-20;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;64;73;12;5;9;9;-30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;54;59;13;5;9;5;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;39;34;14;5;9;-5;15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;175;172;15;5;9;-3;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;140;128;16;5;9;-12;35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;62;77;17;5;9;15;78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;150;146;18;5;9;-4;-88;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;113;104;19;5;9;-9;37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;75;84;20;5;9;9;38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;168;168;21;5;9;0;87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;173;80;22;5;9;87;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;78;77;23;5;9;-1;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;171;161;24;5;9;-10;87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;43;50;25;5;9;7;-52;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;122;121;26;5;9;-1;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;170;141;27;5;9;-29;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;149;70;28;5;9;-79;21;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;154;151;29;5;9;-3;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;103;117;30;5;9;14;51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;169;154;31;5;9;-15;-66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;168;20;32;5;9;32;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;50;77;33;5;9;27;-62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;158;145;34;5;9;-13;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;0;177;35;5;9;-3;-22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;150;124;36;5;9;-26;30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;99;107;37;5;9;8;51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;37;52;38;5;9;15;62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;98;107;39;5;9;9;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;163;159;40;5;9;-4;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;21;17;41;5;9;-4;-38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;23;16;42;5;9;-7;-2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;69;53;43;5;9;-16;-46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;112;125;44;5;9;13;-43;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;64;56;45;5;9;-8;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;33;41;46;5;9;8;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;3;171;47;5;9;-12;30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;28;36;48;5;9;8;-25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;57;62;49;5;9;5;-29;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;147;132;50;5;9;-15;-90;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;103;117;51;5;9;14;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;119;117;52;5;9;-2;-16;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;165;133;53;5;9;-32;-46;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;52;64;54;5;9;12;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;16;31;55;5;9;15;36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;25;27;56;5;9;2;-9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;114;119;57;5;9;5;-89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;108;119;58;5;9;11;6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;178;172;59;5;9;-6;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;46;54;60;5;9;8;-48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;55;61;61;5;9;6;-9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;0;0;62;5;9;0;55;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;163;151;63;5;9;-12;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;39;49;64;5;9;10;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;108;122;65;5;9;14;-69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;134;126;66;5;9;-8;-26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;65;65;67;5;9;0;69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;62;49;68;5;9;-13;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;111;115;69;5;9;4;-49;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;50;52;70;5;9;2;61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;20;24;71;5;9;4;30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;17;33;72;5;9;16;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;147;148;73;5;9;1;50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;18;41;74;5;9;23;-51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;92;97;75;5;9;5;-74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;66;80;76;5;9;14;26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;179;175;77;5;9;-4;67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;119;131;78;5;9;12;60;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;81;71;79;5;9;-10;38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;92;86;80;5;9;-6;-11;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;160;133;81;5;9;-27;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;56;70;82;5;9;14;-76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;131;118;83;5;9;-13;-75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;138;132;84;5;9;-6;-7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;47;51;85;5;9;4;-89;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;144;144;86;5;9;0;83;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;161;158;87;5;9;-3;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;96;100;88;5;9;4;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;66;74;89;5;9;8;30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;44;62;90;5;9;18;22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;159;167;91;5;9;8;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;145;136;92;5;9;-9;14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;165;155;93;5;9;-10;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;129;129;94;5;9;0;36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;53;58;95;5;9;5;76;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;73;79;96;5;9;6;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;93;93;97;5;9;0;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;28;14;98;5;9;-14;65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;103;101;99;5;9;-2;-75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;101;103;100;5;9;2;2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;115;123;101;5;9;8;-14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;146;153;102;5;9;7;-31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;90;94;103;5;9;4;56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;158;157;104;5;9;-1;-68;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;17;38;1;6;9;21;-39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;131;131;2;6;9;0;66;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;172;161;3;6;9;-11;-41;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;30;56;4;6;9;26;-38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;97;99;5;6;9;2;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;84;85;6;6;9;1;13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;57;68;7;6;9;11;27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;9;15;8;6;9;6;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;16;12;9;6;9;-4;-7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;133;129;10;6;9;-4;63;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;153;161;11;6;9;8;-20;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;144;150;12;6;9;6;9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;93;115;13;6;9;22;51;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;95;111;14;6;9;16;-2;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;24;47;15;6;9;23;71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;95;101;16;6;9;6;-71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;113;105;17;6;9;-8;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;11;21;18;6;9;10;-78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;36;49;19;6;9;13;-25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;92;97;20;6;9;5;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;5;177;21;6;9;-8;87;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;154;152;22;6;9;-2;31;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;129;126;23;6;9;-3;25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;19;26;24;6;9;7;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;46;51;25;6;9;5;-27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;24;40;26;6;9;16;22;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;104;116;27;6;9;12;-80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;24;37;28;6;9;13;80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;7;179;29;6;9;-8;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;16;23;30;6;9;7;-9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;1;175;31;6;9;-6;15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;68;61;32;6;9;-7;-67;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;61;59;33;6;9;-2;7;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;170;158;34;6;9;-12;71;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;97;116;35;6;9;19;73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;110;113;36;6;9;3;-13;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;128;142;37;6;9;14;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;59;64;38;6;9;5;69;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;159;142;39;6;9;-17;80;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;63;70;40;6;9;7;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;15;29;41;6;9;14;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;74;50;42;6;9;-24;-59;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;73;68;43;6;9;-5;1;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;0;0;44;6;9;0;73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;171;179;45;6;9;8;9;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;53;46;46;6;9;-7;-62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;35;63;47;6;9;28;18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;120;123;48;6;9;3;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;134;141;49;6;9;7;-14;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;19;33;50;6;9;14;-65;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;93;102;51;6;9;9;-74;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;163;152;52;6;9;-11;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;0;169;53;6;9;-11;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;102;95;54;6;9;-7;78;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;6;25;55;6;9;19;-84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;3;6;56;6;9;3;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;59;54;57;6;9;-5;-56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;22;49;58;6;9;27;37;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;97;106;59;6;9;9;-75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;92;92;60;6;9;0;5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;165;144;61;6;9;-21;-73;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;70;84;62;6;9;14;-85;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;85;85;63;6;9;0;-15;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;90;83;64;6;9;-7;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;98;108;65;6;9;10;-8;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;53;64;66;6;9;11;45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;149;75;67;6;9;-74;84;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;72;66;68;6;9;-6;77;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;45;53;69;6;9;8;27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;7;28;70;6;9;21;38;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;159;150;71;6;9;-9;28;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;87;99;72;6;9;12;72;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;60;76;73;6;9;16;27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;15;11;74;6;9;-4;45;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;32;29;75;6;9;-3;-17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;172;163;76;6;9;-9;40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;169;157;77;6;9;-12;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;113;118;78;6;9;5;56;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;125;124;79;6;9;-1;-12;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;68;71;80;6;9;3;57;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;62;64;81;6;9;2;6;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;22;68;82;6;9;46;40;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;152;138;83;6;9;-14;50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;135;146;84;6;9;11;17;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;110;121;85;6;9;11;25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;145;123;86;6;9;-22;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;175;174;87;6;9;-1;-30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;127;133;88;6;9;6;48;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;145;134;89;6;9;-11;-18;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;141;140;90;6;9;-1;4;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;22;36;91;6;9;14;-61;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;46;68;92;6;9;22;-24;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;81;81;93;6;9;0;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;151;148;94;6;9;-3;-70;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;7;1;95;6;9;-6;-36;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;42;62;96;6;9;20;-35;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;68;63;97;6;9;-5;-26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;34;63;98;6;9;29;34;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;61;72;99;6;9;11;-27;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;110;113;100;6;9;3;-49;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;140;126;101;6;9;-14;-30;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;96;110;102;6;9;14;44;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;135;129;103;6;9;-6;-39;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;125;125;104;6;9;0;10;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;63;61;1;7;9;-2;62;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;168;54;2;7;9;66;75;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;173;0;3;7;9;7;-5;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;12;40;4;7;9;28;-19;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;38;58;5;7;9;20;-26;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;117;136;6;7;9;19;-79;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;114;115;7;7;9;1;3;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;110;109;8;7;9;-1;4;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;85;80;9;7;9;-5;25;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;74;79;10;7;9;5;11;Fischer & Whitney (2014);Experiment 1b;Orientation;1
3;124;122;11;7;9;-2;-50;Fischer & Whitney (2014);Experiment 1b;Orientation;1
