obs;theta;resp;error;block;cond;rt;trials;delta;study;experiment;stimulus;expnum
2;286.504;278.848;-7.65600000000003;13;1;9;18;33.556;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;291.253;278.378;-12.8750000000001;14;1;9;1;-4.74899999999997;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;143.8234;179.500768;35.677368;14;1;9;2;147.4296;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;46.552;53.021;6.46899999999999;14;1;9;3;97.2714;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;133.7408;293.973;160.2322;14;1;9;4;-87.1888;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;344.328;344.646;0.317999999999984;14;1;9;5;149.4128;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;174.12294;176.66102;2.53808000000001;14;1;9;6;170.20506;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;5.81700000000001;357.292;-8.52499999999998;14;1;9;7;168.30594;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;238.531;252.16;13.629;14;1;9;8;127.286;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;316.769;311.616;-5.15299999999999;14;1;9;9;-78.238;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;327.664;137.9271;170.2631;14;1;9;10;-10.895;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;32.648;234.206;-158.442;14;1;9;11;-64.984;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;218.553;235.41;16.857;14;1;9;12;174.095;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;109.1772;102.5447;-6.63249999999999;14;1;9;13;109.3758;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;75.899;79.741;3.84199999999998;14;1;9;14;33.2782;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;82.9504;82.624;-0.326400000000007;14;1;9;15;-7.0514;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;196.413;186.989;-9.42400000000001;14;1;9;16;-113.4626;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;243.285;253.457;10.1719999999999;14;1;9;17;-46.8720000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;262.667;262.704;0.0370000000000346;14;1;9;18;-19.3819999999999;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;151.779;160.4993;8.72030000000001;15;1;9;1;110.888;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;268.274;267.531;-0.742999999999938;15;1;9;2;-116.495;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;8.251;2.30000000000001;-5.95099999999999;15;1;9;3;-99.977;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;353.002;347.165;-5.83699999999999;15;1;9;4;15.249;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;329.899;334.41;4.51099999999997;15;1;9;5;23.103;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;167.5069;170.8627;3.35580000000002;15;1;9;6;162.3921;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;20.215;17.711;-2.50399999999999;15;1;9;7;147.2919;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;41.011;205.132;164.121;15;1;9;8;-20.796;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;287.481;275.595;-11.886;15;1;9;9;113.53;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;233.579;227.502;-6.07699999999997;15;1;9;10;53.902;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;126.7217;119.9514;-6.77029999999999;15;1;9;11;106.8573;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;192.656;177.61019;-15.04581;15;1;9;12;-65.9343000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;245.144;257.216;12.072;15;1;9;13;-52.4879999999999;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;80.2491;80.9899;0.740800000000007;15;1;9;14;164.8949;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;209.912;31.805;-178.107;15;1;9;15;-129.6629;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;68.503;82.6928;14.1898;15;1;9;16;141.409;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;313.437;143.2883;-170.1487;15;1;9;17;115.066;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;115.474;301.016;-174.458;15;1;9;18;-162.037;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;121.3132;176.96902;55.65582;16;1;9;1;-5.83919999999999;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;342.775;317.568;-25.2070000000001;16;1;9;2;138.5382;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;228.089;230.29;2.20100000000002;16;1;9;3;114.686;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;68.268;60.266;-8.00199999999998;16;1;9;4;159.821;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;97.2625;91.561;-5.70150000000001;16;1;9;5;-28.9945;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;194.627;183.077;-11.55;16;1;9;6;-97.3645;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;217.185;207.519;-9.66600000000003;16;1;9;7;-22.558;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;338.966;342.765;3.79900000000001;16;1;9;8;-121.781;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;20.519;25.105;4.58599999999998;16;1;9;9;-41.553;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;303.504;284.147;-19.357;16;1;9;10;77.015;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;170.68334;174.08688;3.40353999999999;16;1;9;11;132.82066;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;249.695;258.857;9.16200000000001;16;1;9;12;-79.01166;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;9.91999999999999;3.44;-6.47999999999996;16;1;9;13;-120.225;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;116.6619;287.814;171.1521;16;1;9;14;-106.7419;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;294.853;287.182;-7.67100000000005;16;1;9;15;-178.1911;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;41.871;54.324;12.453;16;1;9;16;-107.018;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;142.3317;144.5516;2.2199;16;1;9;17;-100.4607;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;275.13;274.852;-0.27800000000002;16;1;9;18;-132.7983;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;3.34200000000001;357.697;-5.64499999999998;17;1;9;1;-88.212;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;153.7541;145.1688;-8.58529999999999;17;1;9;2;-150.4121;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;278.505;274.65;-3.85500000000002;17;1;9;3;-124.7509;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;290.335;279.227;-11.108;17;1;9;4;-11.83;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;192.183;202.573;10.39;17;1;9;5;98.152;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;57.628;189.205;131.577;17;1;9;6;134.555;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;96.912;184.135;87.223;17;1;9;7;-39.284;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;163.6015;175.78783;12.18633;17;1;9;8;-66.6895;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;230.589;243.062;12.473;17;1;9;9;-66.9875000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;116.3538;310.178;-166.1758;17;1;9;10;114.2352;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;351.087;351.846;0.758999999999958;17;1;9;11;125.2668;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;61.275;253.189;-168.086;17;1;9;12;-70.188;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;241.747;252.036;10.289;17;1;9;13;179.528;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;139.9149;138.0456;-1.86930000000001;17;1;9;14;101.8321;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;202.658;193.971;-8.68700000000001;17;1;9;15;-62.7431;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;314.216;313.199;-1.017;17;1;9;16;-111.558;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;332.293;332.327;0.0339999999999918;17;1;9;17;-18.077;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;35.414;213.006;177.592;17;1;9;18;-63.121;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;238.525;248.305;9.78000000000003;1;1;9;1;156.889;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;192.497;339.082;146.585;1;1;9;2;46.028;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;56.115;256.412;-159.703;1;1;9;3;136.382;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;91.7875;107.2412;15.4537;1;1;9;4;-35.6725;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;247.081;301.832;54.751;1;1;9;5;-155.2935;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;344.907;95.0316;110.1246;1;1;9;6;-97.8259999999999;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;265.566;288.703;23.137;1;1;9;7;79.341;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;320.443;334.87;14.427;1;1;9;8;-54.877;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;141.7992;166.3476;24.5484;1;1;9;9;178.6438;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;213.856;197.166;-16.69;1;1;9;10;-72.0568;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;119.3057;144.6311;25.3254;1;1;9;11;94.5503;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;15.885;193.095;177.21;1;1;9;12;103.4207;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;282.189;282.903;0.713999999999999;1;1;9;13;93.696;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;74.745;91.2268;16.4818;1;1;9;14;-152.556;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;165.935;266.167;100.232;1;1;9;15;-91.19;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;306.654;305.55;-1.10400000000001;1;1;9;16;-140.719;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;135.9647;189.609;53.6443;1;1;9;17;170.6893;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;24.89;279.976;-104.914;1;1;9;18;111.0747;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;299.715;281.918;-17.797;2;1;9;1;85.175;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;212.995;210.134;-2.86100000000002;2;1;9;2;86.72;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;142.0786;334.671;-167.4076;2;1;9;3;70.9164;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;278.323;281.366;3.04300000000006;2;1;9;4;-136.2444;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;85.0445;94.9747;9.93020000000001;2;1;9;5;-166.7215;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;249.152;254.139;4.987;2;1;9;6;-164.1075;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;235.18;88.3546;-146.8254;2;1;9;7;13.9719999999999;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;36.782;139.6332;102.8512;2;1;9;8;-161.602;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;165.6513;354.478;-171.1733;2;1;9;9;-128.8693;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;45.073;263.552;-141.521;2;1;9;10;120.5783;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;320.334;175.41959;-144.91441;2;1;9;11;84.739;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;197.772;101.4679;-96.3041;2;1;9;12;122.562;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;358.396;90.5899;92.1938999999999;2;1;9;13;-160.624;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;139.8586;259.801;119.9424;2;1;9;14;-141.4626;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;309.152;175.06726;-134.08474;2;1;9;15;-169.2934;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;3.59200000000001;172.82284;169.23084;2;1;9;16;-54.4400000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;73.69;78.479;4.78899999999999;2;1;9;17;-70.098;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;118.8339;266.554;147.7201;2;1;9;18;-45.1439;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;134.3242;97.4612;-36.863;3;1;9;1;-15.4903;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;237.664;166.517;-71.147;3;1;9;2;-103.3398;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;15.199;30.174;14.975;3;1;9;3;-137.535;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;298.266;191.422;-106.844;3;1;9;4;76.933;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;251.953;258.055;6.10200000000003;3;1;9;5;46.313;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;55.242;180.916;125.674;3;1;9;6;-163.289;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;261.246;271.006;9.75999999999999;3;1;9;7;153.996;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;316.714;89.294;132.58;3;1;9;8;-55.468;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;182.14;269.803;87.663;3;1;9;9;134.574;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;35.941;180.598;144.657;3;1;9;10;146.199;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;349.349;183.016;-166.333;3;1;9;11;46.592;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;333.352;271.055;-62.297;3;1;9;12;15.997;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;214.405;88.0101;-126.3949;3;1;9;13;118.947;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;64.007;354.626;-69.381;3;1;9;14;150.398;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;150.1715;178.9825;28.811;3;1;9;15;-86.1645;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;112.4508;102.4257;-10.0251;3;1;9;16;37.7207;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;171.97462;57.272;-114.70262;3;1;9;17;-59.52382;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;85.9324;87.2874;1.35500000000002;3;1;9;18;86.04222;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;208.475;290.166;81.6909999999999;4;1;9;1;-122.5426;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;52.082;320.368;-91.714;4;1;9;2;156.393;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;63.672;157.4583;93.7863;4;1;9;3;-11.59;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;102.4588;156.3629;53.9041;4;1;9;4;-38.7868;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;227.44;103.2046;-124.2354;4;1;9;5;-124.9812;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;242.595;223.569;-19.0260000000001;4;1;9;6;-15.1550000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;267.133;259.352;-7.78100000000001;4;1;9;7;-24.5379999999999;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;296.718;273.633;-23.085;4;1;9;8;-29.585;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;345.577;154.7807;169.2037;4;1;9;9;-48.859;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;9.511;230.214;-139.297;4;1;9;10;-23.934;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;191.443;177.97214;-13.47086;4;1;9;11;178.068;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;334.098;89.6671;115.5691;4;1;9;12;-142.655;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;86.1101;236.464;150.3539;4;1;9;13;-112.0121;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;135.887;109.6972;-26.1898;4;1;9;14;-49.7769;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;168.9262;135.9252;-33.001;4;1;9;15;-33.0392;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;307.891;260.456;-47.435;4;1;9;16;-138.9648;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;37.745;168.9852;131.2402;4;1;9;17;-89.854;Chetverikov & Jehee (2023);Experiment 1;Motion;1
2;145.9001;92.1311;-53.769;4;1;9;18;-108.1551;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;307.598;312.28;4.68199999999996;1;1;9;1;NaN;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;148.2834;164.5061;16.2227;1;1;9;2;159.3146;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;284.544;275.104;-9.44000000000003;1;1;9;3;-136.2606;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;64.087;183.208;119.121;1;1;9;4;-139.543;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;120.7589;96.8065;-23.9524;1;1;9;5;-56.6719;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;180.657;175.15629;-5.50071000000003;1;1;9;6;-59.8981;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;253.216;254.385;1.16899999999998;1;1;9;7;-72.559;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;222.841;225.634;2.79299999999998;1;1;9;8;30.375;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;330.684;339.958;9.274;1;1;9;9;-107.843;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;211.343;192.892;-18.4510000000001;1;1;9;10;119.341;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;113.3929;275.604;162.2111;1;1;9;11;97.9501000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;346.437;343.104;-3.33300000000003;1;1;9;12;126.9559;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;270.57;270.409;-0.161000000000001;1;1;9;13;75.867;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;44.424;51.472;7.04800000000003;1;1;9;14;-133.854;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;170.78842;171.05122;0.262799999999999;1;1;9;15;-126.36442;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;10.761;4.32499999999999;-6.43600000000001;1;1;9;16;160.02742;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;25.679;17.84;-7.839;1;1;9;17;-14.918;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;97.7413;276.777;179.0357;1;1;9;18;-72.0623;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;91.4713;266.686;175.2147;2;1;9;1;6.27;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;25.413;199.451;174.038;2;1;9;2;66.0583;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;79.969;277.959;-162.01;2;1;9;3;-54.556;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;350.138;346.723;-3.41499999999996;2;1;9;4;89.831;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;142.8783;166.889;24.0107;2;1;9;5;-152.7403;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;303.999;274.935;-29.064;2;1;9;6;-161.1207;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;196.761;188.838;-7.92299999999997;2;1;9;7;107.238;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;132.7705;270.463;137.6925;2;1;9;8;63.9905;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;235.419;252.761;17.342;2;1;9;9;-102.6485;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;173.38871;165.9258;-7.46290999999999;2;1;9;10;62.03029;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;200.744;196.097;-4.64700000000005;2;1;9;11;-27.35529;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;289.436;278.686;-10.75;2;1;9;12;-88.692;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;49.568;47.69;-1.87800000000001;2;1;9;13;-120.132;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;106.293;105.4228;-0.870200000000011;2;1;9;14;-56.725;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;251.942;342.692;90.75;2;1;9;15;-145.649;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;321.44;162.8626;-158.5774;2;1;9;16;-69.498;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;13.862;185.347;171.485;2;1;9;17;-52.422;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;268.582;265.955;-2.62699999999998;2;1;9;18;105.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;152.2138;280.358;128.1442;3;1;9;1;116.3682;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;325.719;191.573;-134.146;3;1;9;2;-173.5052;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;79.488;171.21143;91.72343;3;1;9;3;-113.769;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;275.113;266.559;-8.55399999999997;3;1;9;4;164.375;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;240.315;259.185;18.87;3;1;9;5;34.798;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;27.595;15.391;-12.204;3;1;9;6;-147.28;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;178.76086;176.41338;-2.34747999999999;3;1;9;7;-151.16586;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;302.985;281.522;-21.4630000000001;3;1;9;8;-124.22414;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;91.709;174.45873;82.74973;3;1;9;9;-148.724;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;117.7873;295.885;178.0977;3;1;9;10;-26.0783;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;211.218;218.202;6.98399999999995;3;1;9;11;-93.4307;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;17.971;17.319;-0.652000000000015;3;1;9;12;-166.753;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;348.662;347.215;-1.447;3;1;9;13;29.309;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;282.809;276.406;-6.40300000000002;3;1;9;14;65.8530000000001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;197.088;196.515;-0.573000000000036;3;1;9;15;85.7209999999999;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;53.779;66.029;12.25;3;1;9;16;143.309;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;133.3724;150.077;16.7046;3;1;9;17;-79.5934;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;228.791;241.662;12.871;3;1;9;18;-95.4186;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;125.9444;180.183;54.2386;4;1;9;1;102.8466;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;325.489;334.653;9.16399999999993;4;1;9;2;160.4554;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;147.2889;163.8601;16.5712;4;1;9;3;178.2001;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;211.061;197.125;-13.936;4;1;9;4;-63.7721;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;83.0899;262.416;179.3261;4;1;9;5;127.9711;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;112.1734;187.972;75.7986;4;1;9;6;-29.0835;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;233.069;242.814;9.74500000000003;4;1;9;7;-120.8956;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;279.624;270.228;-9.39599999999999;4;1;9;8;-46.555;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;15.892;2.79300000000001;-13.099;4;1;9;9;-96.268;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;74.305;347.471;-86.834;4;1;9;10;-58.413;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;51.605;56.55;4.94499999999999;4;1;9;11;22.7;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;282;280.426;-1.57400000000004;4;1;9;12;129.605;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;166.3811;174.00675;7.62565000000001;4;1;9;13;115.6189;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;304.578;308.212;3.63400000000001;4;1;9;14;-138.1969;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;256.812;254.362;-2.44999999999999;4;1;9;15;47.766;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;23.033;201.308;178.275;4;1;9;16;-126.221;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;341.674;343.001;1.32700000000003;4;1;9;17;41.359;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;193.909;188.184;-5.72499999999997;4;1;9;18;147.765;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;29.096;188.84;159.744;5;1;9;1;164.813;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;145.2128;167.1171;21.9043;5;1;9;2;-116.1168;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;238.257;243.968;5.71100000000004;5;1;9;3;-93.0442;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;84.0403;169.3062;85.2659;5;1;9;4;154.2167;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;304.981;296.457;-8.52400000000006;5;1;9;5;139.0593;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;324.91;334.236;9.32599999999999;5;1;9;6;-19.929;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;215.416;214.003;-1.41300000000001;5;1;9;7;109.494;Chetverikov & Jehee (2023);Experiment 1;Motion;1
3;259.519;262.807;3.28799999999998;5;1;9;8;-44.103;Chetverikov & Jehee (2023);Experiment 1;Motion;1
