obs;block;trial;theta;delta;rt;resp;error;cond;study;experiment;stimulus;expnum
2;7;2;107;-40;2.20086173249092;105.425491427305;-1.57450857269541;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;3;43;-80;2.23428678337677;41.9859663715734;-1.01403362842657;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;4;60;-30;2.11758076799288;61.0663890004656;1.06638900046558;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;5;152;-20;2.2175961047551;142.147409899749;-9.85259010025075;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;6;58;20;2.11758252746858;101.001314635764;43.001314635764;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;7;28;50;4.35090717094772;23.7625524323424;-4.23744756765763;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;8;169;20;2.15095362110333;152.065892783098;-16.9341072169019;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;9;75;-10;2.10090768412829;67.8482719578525;-7.1517280421475;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;10;131;-60;1.81764501817634;108.353806531029;-22.646193468971;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;11;143;20;3.26757400867518;127.338194213657;-15.661805786343;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;12;171;10;3.30096387004869;160.396345305577;-10.6036546944227;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;13;31;-40;2.31765044322674;27.0769580012776;-3.92304199872238;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;14;79;80;1.50092856323863;72.8140508001596;-6.18594919984035;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;15;91;-50;2.41787838328855;64.6385914369226;-26.3614085630774;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;16;170;-60;2.81758578249901;161.829157258955;-8.17084274104548;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;17;34;60;1.96761655865976;19.9845219308749;-14.0154780691251;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;18;2;-80;1.917617541033;21.7928693057946;19.7928693057946;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;19;171;-60;2.93426159355113;160.973281877635;-10.0267181223646;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;20;15;-70;2.01763815622144;26.1054188662128;11.1054188662128;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;21;41;-30;2.4342605671909;25.0595392763712;-15.9404607236288;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;22;34;60;1.53425977542611;68.0300594906382;34.0300594906382;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;23;165;40;1.83428379226825;157.811193509368;-7.18880649063215;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;24;92;0;3.0175501824433;103.44510277853;11.4451027785304;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;25;164;-70;2.48420680054915;113.823916161373;-50.1760838386275;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;26;110;60;1.73429220842627;100.822999524118;-9.17700047588156;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;27;59;-70;1.73427138796524;73.6212479598094;14.6212479598094;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;28;174;20;2.65091623224725;173.536777321324;-0.463222678676232;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;29;158;70;2.10093319652424;155.577803235258;-2.42219676474207;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;30;22;80;2.51762715950008;21.5293785612426;-0.470621438757405;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;31;129;-50;2.13411162758257;120.094020532401;-8.90597946759898;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;32;8;-50;2.7676231273681;134.322621668153;-53.6773783318475;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;33;124;0;2.03425523011447;110.76590141688;-13.2340985831195;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;34;96;10;1.9009312611015;100.379192087704;4.37919208770374;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;35;144;0;2.41762589854261;128.922724827929;-15.0772751720706;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;7;36;143;60;3.38427679835331;149.431192952037;6.43119295203718;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;1;177;70;1.41760859703209;163.718361295644;-13.2816387043558;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;2;76;0;1.76754717667154;74.2008910009838;-1.79910899901618;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;3;115;-90;2.05089371095983;108.858486030894;-6.14151396910637;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;4;100;-20;1.83426649075773;108.042895024266;8.04289502426637;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;5;122;-60;1.43425646174728;113.669147434011;-8.33085256598852;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;6;180;50;1.43428344037238;41.7756017663475;41.7756017663475;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;7;47;40;1.93423490817167;25.7612458051192;-21.2387541948808;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;8;6;80;1.48424756173335;33.1659428673782;27.1659428673782;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;9;171;50;1.68425008364829;154.265817603387;-16.7341823966127;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;10;175;-40;2.06761928584638;172.523426597554;-2.47657340244564;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;11;56;-20;1.73429514088548;71.9667103997541;15.9667103997541;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;12;129;30;1.51760985798956;123.38578557676;-5.61421442323959;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;13;160;-50;1.4509474336146;165.22506508628;5.2250650862797;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;14;153;-80;3.61757974163265;143.789418714244;-9.21058128575572;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;15;88;-70;2.25092790343479;81.1406307102429;-6.85936928975713;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;16;149;80;2.33428305915368;142.735420859289;-6.26457914071062;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;17;71;-70;1.78461291683834;68.221109771178;-2.77889022882196;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;18;128;40;2.23425921825856;81.7242365722671;-46.2757634277329;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;19;107;40;2.13428024399218;104.319678598635;-2.68032140136496;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;20;125;-40;2.40094372405383;99.2636782867785;-25.7363217132215;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;21;69;-20;2.30091167227329;56.7124209995829;-12.2875790004171;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;22;166;-70;1.38426360228641;160.838664787392;-5.16133521260826;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;23;155;-50;2.4675952983298;159.320830458988;4.32083045898815;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;24;45;80;2.98421955674712;38.6804452263567;-6.31955477364333;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;25;132;-20;1.13425355861273;119.035400524065;-12.9645994759351;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;26;165;-80;1.58431480302534;155.711362718595;-9.2886372814055;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;27;8;70;1.81758724872816;25.5558134877935;17.5558134877935;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;28;157;-50;1.6343041435357;128.503176343141;-28.496823656859;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;29;32;80;2.88429278025615;24.5002962131068;-7.49970378689324;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;30;18;10;2.98424653537222;26.0665177404148;8.06651774041482;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;31;147;-30;2.13451572047506;161.01386698638;14.01386698638;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;32;151;-50;1.68449582373796;157.558294768525;6.55829476852546;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;33;163;-30;2.00091082186009;161.55004466706;-1.44995533293957;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;34;166;80;2.900943284184;161.894370604723;-4.10562939527733;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;35;60;0;2.18426049387926;63.4615546696142;3.46155466961416;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;8;36;36;10;1.45093804974476;62.4295815618874;26.4295815618874;1;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;1;174;-80;2.95518171469325;164.089513417556;-9.91048658244409;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;2;176;-80;3.90040573280862;166.005269194851;-9.99473080514917;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;3;64;-50;2.51708030729651;63.1902793357329;-0.80972066426714;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;4;32;90;2.35033104348645;44.4758235533998;12.4758235533998;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;5;109;70;1.84837891620441;111.160469064021;2.16046906402133;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;6;131;-40;3.03417996871667;119.544954595224;-11.4550454047756;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;7;50;-60;3.28370154064692;56.1946397300679;6.19463973006788;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;8;24;30;2.36752747552441;62.2820185851452;38.2820185851452;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;9;148;-90;2.48420468921086;148.27278795194;0.272787951940074;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;10;174;-90;3.46759885118604;166.215785460217;-7.78421453978257;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;11;25;0;2.93420565691713;18.3079817952534;-6.69201820474663;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;12;105;40;1.66761873314954;110.047023593197;5.04702359319747;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;13;179;-30;1.56758020084885;164.36475802563;-14.6352419743704;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;14;14;80;2.25089806065807;15.1663043127082;1.16630431270825;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;15;159;50;3.65089325145186;164.469164300548;5.4691643005475;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;16;107;30;2.63428565396111;113.422790581319;6.42279058131926;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;17;121;-80;3.38420486515747;115.630368023362;-5.36963197663766;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;18;175;60;3.21752979215444;158.324205337363;-16.6757946626372;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;19;176;50;1.98426802997892;172.372088367873;-3.62791163212674;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;20;9;-20;2.63425075788996;15.3436832266778;6.34368322667775;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;21;49;-50;2.95088597899326;60.0774993352775;11.0774993352775;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;22;172;50;2.73424325083579;162.151949061638;-9.84805093836249;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;23;58;-10;3.23422243049095;58.1476512624173;0.147651262417334;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;24;153;-10;1.91761008244271;132.806660695545;-20.1933393044551;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;25;90;80;2.15086861893087;96.5663225760023;6.56632257600231;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;26;142;-40;2.66764717784622;113.643920757173;-28.3560792428268;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;27;108;-40;2.8842629275282;106.889220017499;-1.1107799825008;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;28;137;-60;2.78423436553385;108.836206492874;-28.163793507126;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;29;62;-40;2.16758970196406;60.3619581234455;-1.63804187655454;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;30;85;70;2.5675453047777;73.7452596423341;-11.2547403576659;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;31;123;30;2.8009944500584;105.538018666956;-17.4619813330435;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;32;10;30;2.00091111002916;22.2076276962974;12.2076276962974;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;33;72;40;2.30095398234539;64.3085077730697;-7.69149222693025;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;34;97;-10;2.50092283980121;83.8223268030729;-13.1776731969271;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;35;120;-60;1.58424380799988;113.396039743066;-6.60396025693372;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;1;36;58;20;2.21760867487001;58.1635518551165;0.163551855116509;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;1;58;-60;2.9009101129991;71.9313995260815;13.9313995260815;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;2;31;20;1.68424011312209;53.394038476893;22.394038476893;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;3;118;10;2.26759392468239;155.127371849251;37.1273718492505;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;4;77;50;2.51754128733046;70.4849662019923;-6.51503379800775;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;5;4;-70;2.78425987778746;14.1408063617296;10.1408063617296;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;6;43;-20;2.98429471521013;53.3800481614747;10.3800481614747;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;7;98;-20;3.45093700350071;111.565966920267;13.5659669202666;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;8;27;10;2.68427324972754;34.1930924232468;7.19309242324684;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;9;29;-40;4.55092920320249;23.6420404489404;-5.35795955105955;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;10;174;20;3.01764920123196;34.943492351479;40.943492351479;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;11;145;-60;1.9009441293374;120.061106611496;-24.9388933885042;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;12;10;-70;2.03424506895044;21.6295261904619;11.6295261904619;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;13;165;60;1.83424600733224;159.200883688439;-5.79911631156125;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;14;0;-30;2.25093852837108;162.090010788976;-17.9099892110237;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;15;152;-10;2.40122593710612;153.607937561993;1.60793756199254;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;16;62;30;1.2842979995462;74.2576376456442;12.2576376456442;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;17;36;-20;2.11758187234136;25.0800653874872;-10.9199346125128;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;18;59;-60;3.60090712190686;71.6481801376753;12.6481801376753;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;19;148;-50;1.96763462699028;106.936273696264;-41.0637263037363;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;20;179;-60;2.10095550721553;15.7210962500916;16.7210962500916;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;21;164;60;2.38423829500744;157.02637253272;-6.97362746727967;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;22;121;-40;3.00094219392486;76.0926167360902;-44.9073832639098;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;23;174;-20;3.55087729896195;155.410647518098;-18.5893524819023;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;24;120;-10;2.86755328102254;124.953286204307;4.95328620430706;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;25;95;60;2.41753090648263;100.712333340604;5.71233334060439;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;26;55;10;2.83426800065445;36.7137714850338;-18.2862285149662;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;27;8;-70;1.71757759097454;15.299560713224;7.29956071322397;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;28;148;60;5.83422049507863;20.3081827198788;52.3081827198788;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;29;56;-60;4.71753067188729;43.3813446566875;-12.6186553433125;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;30;8;-70;3.75091008367463;15.5761052869216;7.57610528692159;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;31;44;80;2.70087380935456;41.2569896401025;-2.74301035989751;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;32;144;50;2.5342623703641;134.825017018507;-9.17498298149295;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;33;28;-50;6.11756369119485;12.6775153074076;-15.3224846925924;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;34;110;0;4.18425272262675;109.757624548763;-0.242375451236697;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;35;25;-70;5.03421398505498;18.0196770018794;-6.98032299812058;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;2;36;138;40;2.63422436590326;136.227793100557;-1.77220689944255;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;1;136;-90;2.3175903177771;143.315922123035;7.31592212303514;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;2;42;-30;3.40093357254273;59.6188788091908;17.6188788091908;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;3;28;-60;2.7009081189376;23.9178252501199;-4.08217474988014;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;4;68;-40;3.25095055138718;78.0759415719401;10.0759415719401;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;5;24;10;2.18419055483582;46.8409724807125;22.8409724807125;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;6;151;80;2.73424559679006;159.804641756253;8.80464175625252;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;7;101;-60;3.2009304055041;105.602691760032;4.6026917600325;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;8;40;40;2.53423597837718;51.3291817548279;11.3291817548279;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;9;22;10;1.96764694325111;21.1413176534261;-0.858682346573872;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;10;75;-80;2.1842747159485;76.0806512084072;1.0806512084072;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;11;82;60;3.33423017214;79.558097869843;-2.441902130157;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;12;155;10;2.484286797614;156.315666475975;1.31566647597487;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;13;165;40;3.61758891020418;154.383809363421;-10.6161906365786;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;14;180;-90;3.76758190166584;170.433633366764;-9.5663666332355;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
2;3;15;33;-10;2.43426283955478;39.3220170673193;6.3220170673193;0;Fritsche & deLange (2019);Experiment 1;Orientation;1
