obs;theta;resp;error;delta;block;rt;cond;study;experiment;stimulus;expnum
1;30;29.5714285714286;-0.428571428571431;0;4;2.23333524352165;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;145.428571428571;-4.57142857142856;60;4;1.76667958182225;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;30.2857142857143;-14.7142857142857;-75;4;3.08337289134397;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;79.4285714285714;4.42857142857143;-30;4;3.08347438793498;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;81.4285714285714;-8.57142857142857;NaN;5;3.16670615340263;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;27;12;75;5;2.08334808740256;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;36.5714285714286;-8.42857142857143;-30;5;3.21671432159565;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;26;-4;15;5;3.36669748627901;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;48.8571428571429;-11.1428571428571;-30;5;2.50001183176391;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;27;-3;30;5;3.56672730802893;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;99.1428571428571;-5.85714285714286;-75;5;3.1000736420483;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;99.7142857142857;24.7142857142857;30;5;5.91688598198198;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;173.285714285714;8.28571428571428;-90;5;3.88343686840926;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;145;-5;15;5;6.51689105680998;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;100.714285714286;-4.28571428571428;45;5;4.46673777129945;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;21.4285714285714;-8.57142857142857;75;5;4.55011237326289;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;91.7142857142857;1.71428571428572;-60;5;3.10004427646163;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;108.857142857143;3.85714285714286;-15;5;1.78330820152223;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;76;1;30;5;4.03352780194109;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;16;1;60;5;4.33342371091567;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;13.5714285714286;13.5714285714286;15;5;1.8500071418257;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;18.1428571428571;3.14285714285714;-15;5;1.28328667626192;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;80.8571428571429;5.85714285714286;-60;5;3.21671460669859;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;17;2;60;5;2.60000792585743;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;16.7142857142857;1.71428571428572;0;5;2.45000423377678;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;122;2;75;5;2.41668911851048;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;139.285714285714;-25.7142857142857;-45;5;4.13345319054133;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;74.1428571428571;-0.857142857142861;90;5;3.46672836290963;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;137.142857142857;2.14285714285714;-60;5;3.21671061525922;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;23.4285714285714;8.42857142857143;-60;5;2.93339827974523;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;74.7142857142857;-0.285714285714292;-60;5;2.66668348773055;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;143.714285714286;-21.2857142857143;-90;5;2.86670903293998;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;27.2857142857143;-17.7142857142857;-60;5;1.89999136138613;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;35.2857142857143;5.28571428571428;15;5;2.36666469945703;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;31.5714285714286;1.57142857142857;0;5;2.56668254689066;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;9.57142857142857;-5.42857142857143;15;5;1.85006701340899;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;116.285714285714;-3.71428571428572;75;5;2.40000918031001;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;127.571428571429;7.57142857142856;0;5;2.08334922781432;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;135.571428571429;-14.4285714285714;-30;5;2.53332495131144;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;141.285714285714;6.28571428571428;15;5;2.90003783313841;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;125;5;15;5;3.26673360879977;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;26.8571428571429;-18.1428571428571;75;5;2.34999958660046;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;141;-9;75;5;2.80003774760917;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;45.7142857142857;0.714285714285722;-75;5;2.50001354238157;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;150.857142857143;-14.1428571428571;60;5;2.04999191733623;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;115.857142857143;-4.14285714285714;45;5;3.2334130765812;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;32.4285714285714;-27.5714285714286;60;5;2.85004334987752;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;124.285714285714;-25.7142857142857;-90;5;4.60022403376388;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;135.285714285714;-14.7142857142857;0;5;2.98342526472516;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;163.142857142857;-1.85714285714286;-15;5;4.18345337585924;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;95.7142857142857;-9.28571428571428;60;5;3.75011967189312;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;99.5714285714286;-5.42857142857144;0;5;2.33334388213552;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;114.285714285714;-5.71428571428572;-15;5;2.13344435235558;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;123.714285714286;-11.2857142857143;-15;5;3.10014919428613;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;19.5714285714286;4.57142857142857;-60;5;2.38331840820319;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;15.5714285714286;0.571428571428569;0;5;2.41667543357835;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;161.428571428571;-3.57142857142856;30;5;2.71667939650615;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;129.714285714286;9.71428571428572;45;5;1.68333320503552;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;113.857142857143;-6.14285714285714;0;5;1.94997358522778;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;123.714285714286;3.71428571428572;0;5;1.68329813739547;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;58.1428571428571;-16.8571428571429;45;5;1.7833113376546;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;129.714285714286;-20.2857142857143;-75;5;2.61674345910069;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;119.142857142857;-15.8571428571429;15;5;2.34998989310589;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;178.285714285714;-1.71428571428572;-45;5;2.71678146330123;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;59.1428571428571;-0.857142857142861;NaN;6;4.68345009717632;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;127.428571428571;-37.5714285714286;75;6;2.71669365164598;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;138.428571428571;3.42857142857144;30;6;1.7333359562781;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;81.2857142857143;-8.71428571428571;45;6;3.65007454012266;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;166;1;-75;6;4.13345575646781;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;17.2857142857143;2.28571428571428;-30;6;2.14998630081027;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;8.28571428571429;8.28571428571429;15;6;1.91669610352801;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;33.4285714285714;-11.5714285714286;-45;6;2.48335042524377;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;56;-4;-15;6;1.73333025422289;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;149.428571428571;-0.571428571428555;-90;6;2.01665427895023;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;53.4285714285714;-6.57142857142857;90;6;2.68336912798623;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;124.142857142857;4.14285714285714;-60;6;2.73335733898784;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;31.1428571428571;16.1428571428571;-75;6;2.50000213827116;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;33.4285714285714;-26.5714285714286;-45;6;2.08333098123512;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;92.8571428571429;2.85714285714286;-30;6;2.35000642906743;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;11.4285714285714;-3.57142857142857;75;6;2.11666348776998;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;131.714285714286;-3.28571428571428;60;6;3.21669807073886;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;104.285714285714;-0.714285714285722;30;6;3.28338788775;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;5.71428571428572;-9.28571428571428;90;6;3.28341810864549;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;159;24;60;6;3.58340353989297;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;15.1428571428571;0.142857142857139;-60;6;1.83330895704421;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;15;15;15;6;2.93337347580564;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;137;-13;30;6;2.86669848413658;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;73.8571428571429;-1.14285714285714;75;6;3.03336928479439;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;59.5714285714286;14.5714285714286;30;6;2.55002741263161;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;165.714285714286;-14.2857142857143;45;6;2.65012956495957;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;34.8571428571429;4.85714285714286;-30;6;1.73331428846723;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;98.4285714285714;8.42857142857144;-60;6;1.5000200997456;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;175.571428571429;-4.42857142857144;90;6;3.81674363016282;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;24.1428571428571;-5.85714285714286;-30;6;4.28347370368829;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;116.571428571429;-3.42857142857144;-90;6;5.00010178169396;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;1.28571428571429;1.28571428571429;-60;6;2.29998742696807;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;114.714285714286;-20.2857142857143;45;6;2.61668786405789;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;114.857142857143;9.85714285714286;30;6;3.65006370621632;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;22.5714285714286;7.57142857142857;90;6;2.7666764456917;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;119.714285714286;-15.2857142857143;60;6;3.05005492505188;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;115.428571428571;-34.5714285714286;-15;6;2.76669611778379;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;24.2857142857143;-5.71428571428572;-60;6;2.88347307646109;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;0.285714285714292;0.285714285714292;30;6;2.51669405078974;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;89.4285714285714;-0.571428571428569;-90;6;1.28328411033908;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;44.5714285714286;14.5714285714286;60;6;3.48338834391507;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;113.428571428571;-6.57142857142856;-90;6;3.08336091702768;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;79.2857142857143;-10.7142857142857;30;6;4.33345393180934;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;64;19;45;6;1.51663731533517;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;90.1428571428571;0.142857142857139;-45;6;1.8166364315166;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;169.571428571429;4.57142857142856;-75;6;5.61683326647653;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;49;-11;-75;6;4.90012478948665;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;0.714285714285708;0.714285714285708;60;6;2.68334175812197;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;59.8571428571429;-15.1428571428571;-75;6;2.15001908763043;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;56.4285714285714;-18.5714285714286;0;6;2.65000982179117;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;9.71428571428571;9.71428571428571;75;6;2.30000339272192;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;36.7142857142857;-8.28571428571428;-45;6;3.1667201234377;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;91;1;-45;6;2.3500075694792;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;36;6;60;6;2.4166794250159;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;52.2857142857143;-22.7142857142857;-45;6;1.98332405323708;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;99.1428571428571;9.14285714285714;-15;6;1.78333215015664;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;103.857142857143;-1.14285714285714;-15;6;3.33338607734731;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;28.8571428571429;13.8571428571429;90;6;2.80003119024332;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;102.285714285714;-2.71428571428572;-90;6;2.33334445234323;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;100.285714285714;-4.71428571428572;0;6;2.31667677356018;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;58;-2;NaN;7;2.1999964647257;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;162.285714285714;-2.71428571428572;75;7;1.38318440989678;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;157.142857142857;-22.8571428571429;-15;7;1.78330734621522;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;117.857142857143;12.8571428571429;75;7;2.63335041098981;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;79;4;30;7;2.30000766926423;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;110.571428571429;-24.4285714285714;-60;7;1.68330811599117;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;0;155.714285714286;-24.2857142857143;-45;7;2.0833252791781;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;98.5714285714286;-6.42857142857144;75;7;2.83334031835147;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;35;5;75;7;1.93333840816376;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;100.857142857143;10.8571428571429;-60;7;3.11671252544875;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;43.2857142857143;-16.7142857142857;30;7;2.55000374910014;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;47.5714285714286;17.5714285714286;30;7;2.50003463998837;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;30;-15;-15;7;1.54996868146009;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;77.7142857142857;2.71428571428571;-30;7;1.53330071757409;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;67.7142857142857;-7.28571428571429;0;7;2.28335595623867;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;4.57142857142857;-10.4285714285714;60;7;2.91670095027621;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;161;-4;30;7;3.3668209357802;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;160.571428571429;-4.42857142857144;0;7;4.33344623403536;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;53.4285714285714;-6.57142857142857;-75;7;3.03342858617179;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;60;53.4285714285714;-6.57142857142857;0;7;1.98332262772419;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;125.428571428571;5.42857142857144;-60;7;1.7000884103727;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;28.5714285714286;-1.42857142857143;90;7;2.81670799231506;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;126.571428571429;-8.42857142857144;75;7;1.73330088863622;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;150.571428571429;-14.4285714285714;-30;7;1.99998631506605;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;109.142857142857;4.14285714285714;60;7;2.04999134713034;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;31.1428571428571;-13.8571428571429;60;7;1.83343041083026;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;35.4285714285714;5.42857142857143;15;7;1.81665382278698;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;135.428571428571;0.428571428571445;75;7;1.88338070316058;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;142.571428571429;7.57142857142856;0;7;1.98331521505315;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;71.4285714285714;-3.57142857142857;60;7;2.21666357330105;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;107.857142857143;-12.1428571428571;-45;7;1.83330867194309;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;24.4285714285714;-20.5714285714286;75;7;2.80003233065509;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;99;9;-45;7;1.98331008320019;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;166.285714285714;1.28571428571428;-75;7;1.88331341890262;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;98;-7;60;7;2.63334984078392;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;105;-15;-15;7;1.63330393923752;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;43.7142857142857;13.7142857142857;90;7;2.80002691370282;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;30.4285714285714;0.428571428571431;0;7;2.51667466380059;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;105;96.5714285714286;-8.42857142857144;-75;7;1.83333290568044;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;75;60.7142857142857;-14.2857142857143;30;7;1.78330107395414;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;109.428571428571;-10.5714285714286;-45;7;3.81679466356036;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;54.8571428571429;9.85714285714286;75;7;2.13333202186004;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;155.714285714286;-9.28571428571428;60;7;5.08348123040014;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;81.7142857142857;-8.28571428571429;75;7;1.90002756943977;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;165;143.285714285714;-21.7142857142857;-75;7;1.86665144217659;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;15;28.8571428571429;13.8571428571429;-30;7;1.91663366602006;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;30;25.5714285714286;-4.42857142857143;-15;7;1.94998128300176;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;90;76.2857142857143;-13.7142857142857;-60;7;2.96669971007941;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;135;121.714285714286;-13.2857142857143;-45;7;2.70010779736003;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;120;108.857142857143;-11.1428571428571;15;7;2.55000089807436;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;126.571428571429;-23.4285714285714;-30;7;2.4167047991632;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;150;145.571428571429;-4.42857142857144;0;7;3.10004655728335;1;Cicchini et al. (2018);Experiment 2;Orientation;1
1;45;30.7142857142857;-14.2857142857143;-75;7;2.01665998100725;1;Cicchini et al. (2018);Experiment 2;Orientation;1
