obs;theta;resp;cond;rt;delta;error;study;experiment;stimulus;expnum
10;120;128;0.5;9;-17;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;61;43;4;9;59;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;27;45;0.5;9;34;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;170;144;4;9;37;-26;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;121;4;9;35;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;156;145;4;9;-21;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;80;22;0.5;9;76;-58;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;16;11;0.5;9;64;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;147;123;4;9;49;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;20;26;4;9;-53;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;82;89;4;9;-62;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;163;116;0.5;9;-81;-47;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;3;142;0.5;9;-20;-41;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;28;165;0.5;9;-25;-43;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;168;154;4;9;40;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;109;128;4;9;59;19;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;124;132;4;9;-15;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;89;88;0.5;9;35;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;84;77;4;9;5;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;67;109;0.5;9;17;42;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;134;52;0.5;9;-67;-82;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;21;23;0.5;9;-67;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;126;134;4;9;75;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;94;94;4;9;32;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;29;55;4;9;65;26;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;81;89;0.5;9;-52;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;71;64;0.5;9;10;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;83;85;0.5;9;-12;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;128;117;4;9;-45;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;115;53;4;9;13;-62;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;106;101;4;9;9;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;139;131;4;9;-33;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;55;56;0.5;9;84;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;45;37;4;9;10;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;40;45;0.5;9;5;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;91;103;4;9;-51;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;167;146;0.5;9;-76;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;46;41;4;9;-59;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;162;127;0.5;9;64;-35;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;70;54;0.5;9;-88;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;130;130;0.5;9;-60;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;15;36;4;9;-65;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;87;101;4;9;-72;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;164;151;4;9;-77;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;178;171;4;9;-14;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;8;30;4;9;-10;22;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;176;17;4;9;12;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;129;4;9;41;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;51;57;0.5;9;84;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;114;131;4;9;-63;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;71;54;0.5;9;43;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;151;146;0.5;9;-80;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;66;70;4;9;85;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;3;40;0.5;9;63;37;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;179;13;4;9;4;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;127;128;4;9;52;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;47;46;4;9;80;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;63;37;0.5;9;-16;-26;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;23;102;0.5;9;40;79;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;6;3;4;9;17;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;89;72;4;9;-83;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;50;70;4;9;39;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;140;109;4;9;-90;-31;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;29;80;0.5;9;-69;51;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;92;65;0.5;9;-63;-27;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;121;0.5;9;-43;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;28;33;0.5;9;-73;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;114;30;0.5;9;-86;-84;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;57;41;0.5;9;57;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;170;137;4;9;67;-33;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;13;33;0.5;9;-23;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;130;135;4;9;63;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;8;34;0.5;9;-58;26;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;138;132;0.5;9;50;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;141;0.5;9;3;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;159;150;4;9;-24;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;71;54;4;9;88;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;155;146;0.5;9;-84;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;69;66;0.5;9;86;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;34;31;0.5;9;35;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;45;39;4;9;-11;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;102;137;0.5;9;-57;35;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;34;40;4;9;68;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;88;90;4;9;-54;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;66;0.5;9;-47;-69;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;86;116;4;9;49;30;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;37;23;0.5;9;49;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;4;171;4;9;33;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;120;140;0.5;9;64;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;8;25;4;9;-68;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;169;145;0.5;9;19;-24;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;51;37;4;9;-62;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;110;112;0.5;9;-59;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;89;90;4;9;21;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;18;30;4;9;71;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;120;131;4;9;78;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;31;49;0.5;9;89;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;72;55;4;9;-41;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;83;77;0.5;9;-11;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;112;103;4;9;-29;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;61;45;4;9;51;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;106;118;4;9;-45;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;100;126;0.5;9;6;26;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;120;132;0.5;9;-20;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;120;130;4;9;0;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;62;60;4;9;58;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;163;136;0.5;9;79;-27;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;101;117;4;9;62;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;82;75;0.5;9;19;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;87;93;4;9;-5;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;19;50;4;9;68;31;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;44;32;0.5;9;-25;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;79;63;0.5;9;-35;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;39;29;0.5;9;40;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;10;44;4;9;29;34;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;47;30;4;9;-37;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;134;133;4;9;-87;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;137;0.5;9;-1;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;26;23;0.5;9;-71;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;107;102;4;9;-81;-5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;169;9;0.5;9;-62;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;53;42;0.5;9;-64;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;112;104;0.5;9;-59;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;93;93;0.5;9;19;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;117;124;0.5;9;-24;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;20;42;4;9;-83;22;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;165;148;0.5;9;35;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;115;126;0.5;9;50;11;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;166;149;0.5;9;-51;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;100;105;4;9;66;5;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;128;126;4;9;-28;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;58;40;4;9;70;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;94;80;0.5;9;-36;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;125;109;4;9;-31;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;131;127;0.5;9;-6;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;169;159;0.5;9;-38;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;27;23;0.5;9;-38;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;153;165;0.5;9;54;12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;120;119;4;9;33;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;112;119;4;9;8;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;64;43;0.5;9;48;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;60;91;0.5;9;4;31;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;113;138;4;9;-53;25;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;28;44;0.5;9;85;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;125;139;0.5;9;83;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;157;139;4;9;-32;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;179;143;4;9;-22;-36;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;129;123;0.5;9;50;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;63;54;4;9;66;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;169;124;4;9;74;-45;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;149;120;0.5;9;20;-29;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;16;46;4;9;-47;30;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;151;131;4;9;45;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;75;74;0.5;9;76;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;18;32;4;9;57;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;19;21;4;9;-1;2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;175;179;4;9;24;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;131;114;0.5;9;44;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;78;124;0.5;9;53;46;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;37;55;4;9;41;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;29;25;4;9;8;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;43;47;4;9;-14;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;168;4;0.5;9;55;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;69;21;4;9;-81;-48;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;153;137;0.5;9;-84;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;179;177;4;9;-26;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;121;138;0.5;9;58;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;86;35;0.5;9;35;-51;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;100;130;0.5;9;-14;30;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;16;0;0.5;9;84;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;89;52;0.5;9;-73;-37;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;31;41;4;9;58;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;101;123;4;9;-70;22;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;95;54;0.5;9;6;-41;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;37;21;4;9;58;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;51;49;4;9;-14;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;33;54;0.5;9;18;21;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;24;6;0.5;9;9;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;150;146;0.5;9;54;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;172;137;0.5;9;-22;-35;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;155;116;4;9;17;-39;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;130;122;0.5;9;25;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;147;146;4;9;-17;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;175;174;0.5;9;-28;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;142;121;4;9;33;-21;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;28;29;0.5;9;-66;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;63;41;4;9;-35;-22;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;127;4;9;-72;-8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;22;60;0.5;9;-67;38;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;13;154;0.5;9;9;-39;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;166;154;4;9;27;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;84;36;0.5;9;82;-48;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;48;33;0.5;9;36;-15;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;100;75;0.5;9;-52;-25;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;86;87;4;9;14;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;21;48;0.5;9;65;27;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;113;136;4;9;88;23;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;163;32;0.5;9;-50;49;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;18;2;0.5;9;-35;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;25;16;4;9;-7;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;71;78;4;9;-46;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;58;41;4;9;13;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;158;156;0.5;9;80;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;140;110;0.5;9;18;-30;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;140;153;0.5;9;0;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;50;41;0.5;9;90;-9;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;100;104;0.5;9;-50;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;132;115;0.5;9;-32;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;129;111;0.5;9;3;-18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;109;122;4;9;20;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;145;143;0.5;9;-36;-2;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;71;32;4;9;74;-39;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;134;141;4;9;-63;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;30;34;4;9;-76;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;98;70;0.5;9;-68;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;117;114;0.5;9;-19;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;155;126;4;9;-38;-29;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;42;38;4;9;-67;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;15;33;0.5;9;27;18;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;139;125;4;9;56;-14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;89;46;0.5;9;50;-43;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;115;142;0.5;9;-26;27;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;130;171;0.5;9;-15;41;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;176;172;0.5;9;-46;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;172;22;0.5;9;4;30;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;50;47;0.5;9;-58;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;1;9;4;9;49;8;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;66;54;0.5;9;-65;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;142;138;0.5;9;-76;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;32;22;0.5;9;-70;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;76;43;4;9;-44;-33;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;43;44;4;9;33;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;65;45;4;9;-22;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;136;151;0.5;9;-71;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;134;140;0.5;9;2;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;81;30;0.5;9;53;-51;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;122;149;4;9;-41;27;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;86;80;0.5;9;36;-6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;173;162;4;9;-87;-11;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;96;135;4;9;77;39;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;176;151;0.5;9;-80;-25;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;174;148;4;9;2;-26;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;135;152;0.5;9;39;17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;94;126;4;9;41;32;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;1;153;0.5;9;-87;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;98;64;0.5;9;83;-34;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;82;117;0.5;9;16;35;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;167;140;4;9;-85;-27;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;21;21;0.5;9;-34;0;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;71;51;0.5;9;-50;-20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;111;121;0.5;9;-40;10;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;141;142;4;9;-30;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;20;55;4;9;-59;35;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;88;43;0.5;9;-68;-45;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;37;33;0.5;9;51;-4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;148;161;0.5;9;69;13;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;4;18;0.5;9;-36;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;41;57;4;9;-37;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;160;153;4;9;61;-7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;37;25;0.5;9;-57;-12;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;31;34;0.5;9;6;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;98;113;4;9;-67;15;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;50;18;0.5;9;48;-32;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;67;51;4;9;-17;-16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;100;124;0.5;9;-33;24;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;29;59;0.5;9;71;30;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;49;24;0.5;9;-20;-25;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;139;140;4;9;-90;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;164;131;4;9;-25;-33;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;34;37;4;9;-50;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;128;129;4;9;86;1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;41;28;4;9;87;-13;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;99;105;0.5;9;-58;6;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;23;52;0.5;9;76;29;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;20;23;4;9;3;3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;29;45;0.5;9;-9;16;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;178;177;0.5;9;31;-1;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;177;1;4;9;1;4;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;166;149;0.5;9;11;-17;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;17;24;4;9;-31;7;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;167;135;4;9;30;-32;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;19;39;0.5;9;-32;20;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;10;7;4;9;9;-3;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;98;156;4;9;-88;58;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;177;167;4;9;-79;-10;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;100;114;0.5;9;77;14;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;149;121;0.5;9;-49;-28;Gallagher & Benton (2022);Experiment 1;Orientation;1
10;7;39;0.5;9;-38;32;Gallagher & Benton (2022);Experiment 1;Orientation;1
