Orientation,Phase,DotCoherence,DotRandomWalk,DotSpeed,MatchOri,MatchStart,MatchEnd,Response,trialN,V11,mod_date,situation,fname,folder,dotCoherenceConditions.1,dotCoherenceConditions.2,dotCoherenceConditions.3,dotCoherenceConditionsMain,dotCoherenceConditionsTraining.1,dotCoherenceConditionsTraining.2,dotCoherenceConditionsTraining.3,dotSpeedConditions,dotType,dotOrtGabor,dotsDirSD,dotContr,dotRandomWalkConditions,dotDensity,dotLifeLimit,dotLifeSD,dotLifeRange,dotUseRange,dotContrTextures,dotCounterBalanceSNTextures,dotSD,dotSize,dotSF,dotRandomColors,dotN,dotSpeed,dotRandomWalk,dotCoherence,dotSpeedPix,dotCoherenceConditions,dotCoherenceConditionsTraining,exp_date,subject_id,run,Orientation_sin,Orientation_cos,Response_sin,Response_cos,MatchOri_sin,MatchOri_cos,error,abs_error,prevAbsError,prevOri,prevDotSpeed,DotSpeedf,prevDotSpeedf,ori_shift,ori_response_shift,totN,DotRandomWalkf,DotCoherencef,prevCoherencef,prevCoherence,dir_error,n_speeds,blunt_error,dist_to_nearest_cardinal,resp_dist_to_nearest_cardinal,OrientationG,Ori_2_Card,OrientationG_180,Ori_2_Card_180,error_180,abs_error_180,response_plus_180,Ori_recoded,Response_recoded,ori_stocker,speed_diff,coh_diff,prevOri_recoded
131.358,,0.18,0,7,-24.3564,0.39797,3.36572,138.731,15,,2019-05-06T13:50:20Z,BLab2,d060519P04_run007.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,7,-0.75059563496895,-0.66076182756388,-0.659595098364069,-0.751621118791971,0.412411313209183,0.910997754518131,7.37299999999996,7.37299999999996,10.028,59.243,7,7,7,72.115,62.087,18,Fixed,0.18,0.18,0.18,7.37299999999996,1,FALSE,41.358,-41.269,90,41.358,90,41.358,7.37299999999996,7.37299999999996,318.731,131.358,-221.269,0.66076182756388,7->7,0.18->0.18,59.243
-90.3798,,0.18,0,7,17.7950000000001,0.496418,4.01278,-86.6562,16,,2019-05-06T13:50:20Z,BLab2,d060519P04_run007.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,7,0.999978029847571,-0.00662871195404399,0.99829751984483,0.0583271966724066,-0.305612214835169,0.952156066064562,3.7236,3.7236,7.37299999999996,131.358,7,7,7,138.2622,130.8892,18,Fixed,0.18,0.18,0.18,3.7236,1,FALSE,-0.379800000000003,3.3438,-90,-0.379799999999989,90,-0.379799999999989,3.7236,3.7236,93.3438,-90.3798,-86.6562,0.00662871195404389,7->7,0.18->0.18,131.358
87.895,,0.18,0,7,139.407,0.366594,4.0117,90.44,17,,2019-05-06T13:50:20Z,BLab2,d060519P04_run007.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,7,-0.999325192206664,0.036730916420817,-0.999970513178678,-0.00767937322778329,-0.650681449919668,-0.759350808737594,2.54500000000002,2.54500000000002,3.7236,-90.3798,7,7,7,178.2748,174.5512,18,Fixed,0.18,0.18,0.18,2.54500000000002,1,FALSE,-2.10499999999996,0.440000000000055,90,-2.10499999999996,90,-2.10499999999998,2.54500000000002,2.54500000000002,270.44,87.895,90.44,0.0367309164208168,7->7,0.18->0.18,-90.3798
-48.3988,,0.18,0,7,57.08,0.378402,3.80224,-53.4283,18,,2019-05-06T13:50:20Z,BLab2,d060519P04_run007.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,7,0.747784185096441,0.663941874353208,0.803111869515799,0.595828268079686,-0.83943020973441,0.543467499474664,-5.02949999999999,5.02949999999999,2.54500000000002,87.895,7,7,7,-136.2938,-138.8388,18,Fixed,0.18,0.18,0.18,5.02949999999999,1,FALSE,41.6012,36.5717,-90,41.6012,90,41.6012,-5.02949999999999,-5.02949999999999,126.5717,-48.3988,-53.4283,0.663941874353208,7->7,0.18->0.18,87.895
-149.654,,0.18,0,7,171.965,0.458989,3.30005,17.202,1,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.505220639513597,-0.862990211653337,-0.295741395369268,0.955268039382161,-0.139777995295474,-0.990182867974991,166.856,166.856,,,,7,,,,18,Fixed,0.18,,,,1,TRUE,30.346,17.202,-180,30.346,0,30.346,-13.144,-13.144,197.202,-149.654,17.202,0.862990211653337,,,
-93.9541,,0.18,0,7,-11.5942,0.344357,1.74141,-91.694,2,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.997619612488503,-0.0689572967733593,0.999562961280494,-0.0295615702588597,0.200978758598294,0.979595599516601,2.26009999999997,2.26009999999997,166.856,-149.654,7,7,7,55.6999,-111.1561,18,Fixed,0.18,0.18,0.18,2.26009999999997,1,FALSE,-3.9541,-1.69400000000002,-90,-3.95409999999998,90,-3.95409999999998,2.26009999999998,2.26009999999998,88.306,-93.9541,-91.694,0.0689572967733593,7->7,0.18->0.18,-149.654
161.594,,0.18,0,7,-32.8178,0.440221,1.98053,154.697,3,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.31574840127976,-0.948842951751909,-0.427405200452962,-0.904060172016091,0.541969321792737,0.840398271199745,-6.89699999999996,6.89699999999996,2.26009999999997,-93.9541,7,7,7,-104.4519,-106.712,18,Fixed,0.18,0.18,0.18,6.89699999999996,1,FALSE,-18.406,-25.3029999999999,-180,-18.406,0,-18.406,-6.89699999999996,-6.89699999999996,334.697,-198.406,-205.303,0.948842951751909,7->7,0.18->0.18,-93.9541
154.363,,0.18,0,7,-146.436,0.372845,3.65648,149.639,4,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.432668036701871,-0.901553309581052,-0.505446552506465,-0.862857915626512,0.552868100192502,-0.833268782440296,-4.72399999999996,4.72399999999996,6.89699999999996,161.594,7,7,7,-7.23100000000002,-0.33400000000006,18,Fixed,0.18,0.18,0.18,4.72399999999996,1,FALSE,-25.637,-30.361,-180,-25.6369999999999,0,-25.637,-4.72399999999996,-4.72399999999996,329.639,-205.637,-210.361,0.901553309581052,7->7,0.18->0.18,-198.406
-38.2643,,0.18,0,7,-117.092,0.42858,3.2607,-28.7957,5,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.619289931061194,0.785162391665713,0.481687906666725,0.876342832783511,0.890276402001517,-0.455420605637507,9.46859999999998,9.46859999999998,4.72399999999996,154.363,7,7,7,167.3727,172.0967,18,Fixed,0.18,0.18,0.18,9.46859999999998,1,FALSE,-38.2643,-28.7957,0,-38.2643,0,-38.2643,9.4686,9.4686,151.2043,-38.2643,-28.7957,0.785162391665713,7->7,0.18->0.18,-205.637
27.883,,0.18,0,7,168.065,0.470212,2.52061,24.051,6,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.467667575126415,0.883904428756514,-0.407549645018922,0.913183052210755,-0.20680188401052,-0.978382839572373,-3.83199999999999,3.83199999999999,9.46859999999998,-38.2643,7,7,7,66.1473,56.6787,18,Fixed,0.18,0.18,0.18,-3.83199999999999,1,FALSE,27.883,24.051,0,27.883,0,27.883,-3.83199999999999,-3.83199999999999,204.051,27.883,24.051,0.883904428756514,7->7,0.18->0.18,-38.2643
100.842,,0.18,0,7,-111.105,0.519375,3.58868,97.15,7,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.982149629149726,-0.188101318339496,-0.992223697410738,-0.124467402546069,0.932922115625113,-0.360078222303936,-3.69200000000001,3.69200000000001,3.83199999999999,27.883,7,7,7,72.959,76.791,18,Fixed,0.18,0.18,0.18,-3.69200000000001,1,FALSE,10.842,7.14999999999998,90,10.842,90,10.842,-3.69199999999999,-3.69199999999999,277.15,100.842,97.15,0.188101318339496,7->7,0.18->0.18,27.883
-64.5688,,0.18,0,7,-7.1953,0.40159,2.84108,-83.1588,8,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.903101585436207,0.42942697444689,0.992880109986962,0.11911795495339,0.125251849502664,0.99212497912116,-18.59,18.59,3.69200000000001,100.842,7,7,7,-165.4108,-161.7188,18,Fixed,0.18,0.18,0.18,18.59,1,FALSE,25.4312,6.84120000000002,-90,25.4312,90,25.4312,-18.59,-18.59,96.8412,-64.5688,-83.1588,0.42942697444689,7->7,0.18->0.18,100.842
90.782,,0.18,0,7,-90.1951,0.433999,4.11672,91.017,9,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.999906861014339,-0.0136480510129328,-0.999842472912724,-0.0177490664478066,0.999994202525345,-0.00340513079023916,0.235000000000014,0.235000000000014,18.59,-64.5688,7,7,7,155.3508,173.9408,18,Fixed,0.18,0.18,0.18,0.235000000000014,1,FALSE,0.781999999999982,1.017,90,0.781999999999982,90,0.781999999999982,0.235000000000014,0.235000000000014,271.017,90.782,91.017,0.0136480510129325,7->7,0.18->0.18,-64.5688
-46.0451,,0.18,0,7,26.038,0.385303,3.27293,-36.252,10,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.719886373248491,0.694091931671256,0.591337798230489,0.806423963175647,-0.438967153118157,0.898503109890745,9.79310000000001,9.79310000000001,0.235000000000014,90.782,7,7,7,-136.8271,-137.0621,18,Fixed,0.18,0.18,0.18,-9.79310000000001,1,FALSE,43.9549,-36.252,-90,43.9549,90,43.9549,9.79310000000001,9.79310000000001,143.748,-46.0451,-36.252,0.694091931671255,7->7,0.18->0.18,90.782
139.064,,0.18,0,7,137.094,0.431585,1.74939,136.749,11,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.655215601186625,-0.755441934209142,-0.6851957026936,-0.728359011072304,-0.680797576939283,-0.732471609848191,-2.315,2.315,9.79310000000001,-46.0451,7,7,7,-174.8909,175.316,18,Fixed,0.18,0.18,0.18,2.315,1,FALSE,-40.936,-43.251,-180,-40.936,0,-40.936,-2.315,-2.315,316.749,-220.936,-223.251,0.755441934209142,7->7,0.18->0.18,-46.0451
64.41,,0.18,0,7,-8.82832,0.463751,4.21736,78.106,12,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.901907925858712,0.431928342752865,-0.978530573388263,0.206101715044874,0.153474276377152,0.988152643315045,13.696,13.696,2.315,139.064,7,7,7,-74.654,-72.339,18,Fixed,0.18,0.18,0.18,-13.696,1,FALSE,-25.59,-11.894,90,-25.59,90,-25.59,13.696,13.696,258.106,64.41,78.106,0.431928342752865,7->7,0.18->0.18,-220.936
-15.5507,,0.18,0,7,71.032,0.429569,3.89572,-17.131,13,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.268090970516993,0.963393601560264,0.294557415956132,0.955633783781866,-0.945700259682413,0.325040026514606,-1.58029999999999,1.58029999999999,13.696,64.41,7,7,7,-79.9607,-93.6567,18,Fixed,0.18,0.18,0.18,1.58029999999999,1,FALSE,-15.5507,-17.131,0,-15.5507,0,-15.5507,-1.58029999999999,-1.58029999999999,162.869,-15.5507,-17.131,0.963393601560264,7->7,0.18->0.18,64.41
-110.319,,0.18,0,7,49.971,0.401582,3.0818,-97.8788,14,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.937773834826805,-0.347246648240452,0.99056025126237,-0.137078038427132,-0.765719000963772,0.643175257268999,12.4402,12.4402,1.58029999999999,-15.5507,7,7,7,-94.7683,-93.188,18,Fixed,0.18,0.18,0.18,-12.4402,1,FALSE,-20.319,-7.8788,-90,-20.319,90,-20.319,12.4402,12.4402,82.1212,-110.319,-97.8788,0.347246648240452,7->7,0.18->0.18,-15.5507
-174.062,,0.18,0,7,-102.135,0.365597,3.14953,-177.861,15,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.10345222602236,-0.994634423761323,0.0373239214255156,-0.999303219693313,0.97765500564021,-0.210215817546257,-3.79899999999998,3.79899999999998,12.4402,-110.319,7,7,7,-63.743,-76.1832,18,Fixed,0.18,0.18,0.18,3.79899999999998,1,FALSE,5.93799999999999,2.13900000000001,-180,5.93799999999999,0,5.93799999999999,-3.79899999999998,-3.79899999999998,2.13900000000001,-174.062,-177.861,0.994634423761323,7->7,0.18->0.18,-110.319
-125.761,,0.18,0,7,86.384,0.409509,2.31428,0.593999999999967,16,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,0.811461799125408,-0.58440546588833,-0.0103670700457496,0.999946260485365,-0.998009155093533,0.0630692187163674,126.355,126.355,3.79899999999998,-174.062,7,7,7,48.301,52.1,18,Fixed,0.18,0.18,0.18,126.355,1,TRUE,-35.761,0.593999999999966,-90,-35.761,90,-35.761,-53.645,-53.645,180.594,-125.761,0.593999999999967,0.58440546588833,7->7,0.18->0.18,-174.062
3.67299999999999,,0.18,0,7,-90.7097,0.461716,3.01447,4.52100000000002,17,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.0640620444488538,0.99794591760327,-0.0788244797364337,0.996888510012168,0.999923287029979,-0.0123862849621153,0.848000000000042,0.848000000000042,126.355,-125.761,7,7,7,129.434,3.07900000000004,18,Fixed,0.18,0.18,0.18,0.848000000000042,1,FALSE,3.67299999999999,4.52100000000002,0,3.673,0,3.67299999999999,0.848000000000027,0.848000000000027,184.521,3.67299999999999,4.52100000000002,0.99794591760327,7->7,0.18->0.18,-125.761
52.506,,0.18,0,7,-18.8984,0.490668,1.70706,77.01,18,,2019-05-06T13:56:01Z,BLab2,d060519P04_run008.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,8,-0.793417085288844,0.608678345903446,-0.974409311310073,0.224780991260894,0.323890998384628,0.946094403939379,24.504,24.504,0.848000000000042,3.67299999999999,7,7,7,48.833,47.985,18,Fixed,0.18,0.18,0.18,24.504,1,FALSE,-37.494,-12.99,90,-37.494,90,-37.494,24.504,24.504,257.01,52.506,77.01,0.608678345903446,7->7,0.18->0.18,3.67299999999999
-100.901,,0.18,0,7,-132.453,0.397979,2.80212,172.341,1,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,0.981955412208802,-0.189112581373745,-0.133277018467858,-0.9910788244879,0.737831278546375,-0.674985188280915,-86.758,86.758,,,,7,,,,18,Fixed,0.18,,,,1,FALSE,-10.901,-7.65899999999996,-90,-10.901,90,-10.901,-86.758,-86.758,352.341,-100.901,-187.659,0.189112581373745,,,
-144.061,,0.18,0,7,169.838,0.36621,3.23015,-138.58,2,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,0.586923598707747,-0.809642321818683,0.661573663187326,-0.74988018254712,-0.176431958174498,-0.98431283855018,5.481,5.481,86.758,-100.901,7,7,7,-43.16,43.598,18,Fixed,0.18,0.18,0.18,-5.481,1,FALSE,35.939,41.42,-180,35.939,0,35.939,5.481,5.481,41.42,-144.061,-138.58,0.809642321818683,7->7,0.18->0.18,-100.901
22.838,,0.18,0,7,46.9580000000001,0.39576,1.21234,30.135,3,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.388126903974943,0.921605938788822,-0.50203913448424,0.86484490369448,-0.730853574260474,0.682534287044021,7.29699999999994,7.29699999999994,5.481,-144.061,7,7,7,166.899,161.418,18,Fixed,0.18,0.18,0.18,7.29699999999994,1,FALSE,22.8380000000001,30.135,0,22.8380000000001,0,22.8380000000001,7.29699999999995,7.29699999999995,210.135,22.838,30.135,0.921605938788822,7->7,0.18->0.18,-144.061
-88.6821,,0.18,0,7,-38.4304,0.398288,2.70249,-88.6044,4,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,0.99973547269496,0.0229996659842029,0.999703363089955,0.0243554065175369,0.621563504974684,0.7833637783837,0.0777000000000214,0.0777000000000214,7.29699999999994,22.838,7,7,7,-111.5201,-118.8171,18,Fixed,0.18,0.18,0.18,-0.0777000000000214,1,FALSE,1.31789999999998,1.3956,-90,1.31789999999998,90,1.31789999999998,0.0777000000000214,0.0777000000000214,91.3956,-88.6821,-88.6044,0.0229996659842028,7->7,0.18->0.18,22.838
-11.1174,,0.18,0,7,134.677,0.418617,2.45044,-16.0189,5,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,0.192819963753239,0.98123415226856,0.275954429546494,0.961170719910708,-0.711081777325985,-0.703109312948505,-4.9015,4.9015,0.0777000000000214,-88.6821,7,7,7,77.5647,77.487,18,Fixed,0.18,0.18,0.18,-4.9015,1,FALSE,-11.1174,-16.0189,0,-11.1174,0,-11.1174,-4.9015,-4.9015,163.9811,-11.1174,-16.0189,0.98123415226856,7->7,0.18->0.18,-88.6821
-177.7,,0.18,0,7,-159.771,0.39246,4.16665,-176.012,6,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,0.04013179253256,-0.999194395114446,0.0695475428896036,-0.997578638142387,0.345773168752817,-0.938318131430186,1.68799999999999,1.68799999999999,4.9015,-11.1174,7,7,7,-166.5826,-161.6811,18,Fixed,0.18,0.18,0.18,-1.68799999999999,1,FALSE,2.30000000000001,3.988,-180,2.30000000000001,0,2.30000000000001,1.68799999999999,1.68799999999999,3.988,-177.7,-176.012,0.999194395114446,7->7,0.18->0.18,-11.1174
61.732,,0.18,0,7,-8.19772,0.441375,4.09154,76.719,7,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.880741996978694,0.473596383810078,-0.973255106648753,0.229727006209816,0.142589546925275,0.989781905829585,14.987,14.987,1.68799999999999,-177.7,7,7,7,-120.568,-122.256,18,Fixed,0.18,0.18,0.18,-14.987,1,FALSE,-28.268,-13.281,90,-28.268,90,-28.268,14.987,14.987,256.719,61.732,76.719,0.473596383810078,7->7,0.18->0.18,-177.7
168.693,,0.18,0,7,-0.558614,0.506963,2.74274,174.021,8,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.196065947461243,-0.980590711890606,-0.104163944942128,-0.994560140249997,0.00974949908837394,0.999952472504332,5.32799999999995,5.32799999999995,14.987,61.732,7,7,7,106.961,91.9740000000001,18,Fixed,0.18,0.18,0.18,5.32799999999995,1,FALSE,-11.3069999999999,-5.97899999999999,-180,-11.3069999999999,0,-11.3069999999999,5.32799999999995,5.32799999999995,354.021,-191.307,-185.979,0.980590711890606,7->7,0.18->0.18,61.732
106.166,,0.18,0,7,-160.908,0.411153,3.1557,97.28,9,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.96045907324447,-0.278421207206586,-0.991938736075122,-0.126718364390054,0.32708595603165,-0.944994591183919,-8.88600000000002,8.88600000000002,5.32799999999995,168.693,7,7,7,-62.5270000000001,-67.855,18,Fixed,0.18,0.18,0.18,8.88600000000002,1,FALSE,16.166,7.27999999999997,90,16.166,90,16.166,-8.88600000000001,-8.88600000000001,277.28,106.166,97.28,0.278421207206586,7->7,0.18->0.18,-191.307
42.799,,0.18,0,7,34.903,0.295657,2.75907,5.81300000000001,10,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.679428498156076,0.733741722878956,-0.101282025852241,0.99485775427408,-0.572188815713013,0.820121917261659,-36.9859999999999,36.9859999999999,8.88600000000002,106.166,7,7,7,-63.367,-54.481,18,Fixed,0.18,0.18,0.18,36.9859999999999,1,FALSE,42.799,5.81300000000002,0,42.799,0,42.799,-36.986,-36.986,185.813,42.799,5.81300000000001,0.733741722878956,7->7,0.18->0.18,106.166
90.886,,0.18,0,7,78.416,0.395476,4.05344,91.052,11,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.999880440654451,-0.0154630008944415,-0.999831444076922,-0.0183598321086097,-0.9796313629524,0.200804364295259,0.165999999999997,0.165999999999997,36.9859999999999,42.799,7,7,7,48.0870000000001,85.073,18,Fixed,0.18,0.18,0.18,0.165999999999997,1,FALSE,0.886000000000024,1.05200000000002,90,0.886000000000024,90,0.886000000000024,0.165999999999997,0.165999999999997,271.052,90.886,91.052,0.0154630008944412,7->7,0.18->0.18,42.799
-136.905,,0.18,0,7,171.193,0.319302,2.88577,62.305,12,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,0.683210052400162,-0.730221900725641,-0.885434187504034,0.464764778785002,-0.15310657001511,-0.988209683325461,-160.79,160.79,0.165999999999997,90.886,7,7,7,132.209,132.043,18,Fixed,0.18,0.18,0.18,-160.79,1,TRUE,43.095,-27.695,-180,43.095,0,43.095,19.21,19.21,242.305,-136.905,62.305,0.730221900725641,7->7,0.18->0.18,90.886
19.435,,0.18,0,7,119.692,0.40151,1.96806,4.88200000000004,13,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.332737251807476,0.94301957628652,-0.0851039078210656,0.996372081540618,-0.868700685051331,-0.495337379763883,-14.553,14.553,160.79,-136.905,7,7,7,156.34,-42.87,18,Fixed,0.18,0.18,0.18,-14.553,1,FALSE,19.435,4.88200000000003,0,19.435,0,19.435,-14.553,-14.553,184.882,19.435,4.88200000000004,0.943019576286521,7->7,0.18->0.18,-136.905
152.711,,0.18,0,7,98.441,0.383736,2.467,144.411,14,,2019-05-06T14:01:45Z,BLab2,d060519P04_run009.dat,PilotData,,,,18,70,40,18,7,Gaussian,0,0,1,0,3,12,1,4,1,0,1,0.03125,0.1,10,0,530,7,Fixed,0.18,2.60689981033718,18,,2019-05-06,2,9,-0.45847894377125,-0.888705270670991,-0.58196685529036,-0.813212505648707,-0.989167544864576,-0.146790899535995,-8.30000000000004,8.30000000000004,14.553,19.435,7,7,7,133.276,147.829,18,Fixed,0.18,0.18,0.18,-8.30000000000004,1,FALSE,-27.289,-35.589,-180,-27.289,0,-27.289,-8.30000000000004,-8.30000000000004,324.411,-207.289,-215.589,0.888705270670991,7->7,0.18->0.18,19.435
