delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus
-160;30.6432710533718;20.0888339820737;-10.554437071298;1.4409717540002;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
130;260.643271053372;268.122796805568;7.4795257521962;1.18344681500002;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
80;180.643271053372;184.265149446666;3.62187839329408;0.891769139999724;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
120;60.6432710533718;67.4117491735315;6.7684781201597;1.30182985800002;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
90;330.643271053372;320.805583022737;-9.83768803063458;0.841620857999715;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;340.643271053372;330.064864061613;-10.5784069917588;1.71720565699979;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
140;200.643271053372;200.765991319268;0.122720265896675;0.944591417000083;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
140;60.6432710533718;62.0082770979486;1.36500604457684;0.879330369999934;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;120.643271053372;115.095880393488;-5.54739065988386;1.19632099799992;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
70;50.6432710533718;56.2121578149312;5.56888676155943;1.33170432599991;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;140.643271053372;120.239535339979;-20.4037357133931;1.21487934199968;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;240.643271053372;248.320028902712;7.6767578493405;1.66734693699982;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
0;240.643271053372;241.428592319022;0.785321265650367;1.25861582300013;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
50;190.643271053372;197.423197259766;6.77992620639438;0.732920813999954;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
140;50.6432710533718;57.7941142501603;7.15084319678851;0.949861815999611;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
40;10.6432710533718;6.03918229846062;-4.60408875491117;0.984858776999772;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;150.643271053372;150.622808954466;-0.0204620989056536;1.19228688700014;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;330.643271053372;318.688502778213;-11.9547682751587;0.833882587000062;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
70;260.643271053372;267.943428179799;7.300157126427;0.97995565400015;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
110;150.643271053372;142.764151712909;-7.87911934046284;0.904672828000002;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;210.643271053372;211.927108145548;1.28383709217621;0.717044549000093;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
80;130.643271053372;125.056327550982;-5.58694350238959;0.881431498999973;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;180.643271053372;179.34250921616;-1.30076183721187;1.19934112700003;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
120;60.6432710533718;72.0670333975073;11.4237623441355;1.19961947599995;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;70.6432710533718;79.0123061079076;8.36903505453579;1.44208468299985;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
100;330.643271053372;336.275448789107;5.63217773573564;1.39166765899972;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
160;170.643271053372;163.506055572522;-7.13721548085002;0.858491403000244;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
170;0.643271053371791;357.808248003249;-2.83502305012303;0.900440995999816;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
30;330.643271053372;345.563105019798;14.919833966426;1.04417485300019;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
50;280.643271053372;277.474904027093;-3.1683670262791;0.67022655799974;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
60;220.643271053372;227.183682111022;6.54041105765023;0.620996921999904;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;330.643271053372;312.44157706439;-18.2016939889822;1.06746429100031;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;120.643271053372;113.381768607945;-7.26150244542647;0.822952256000008;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-10;130.643271053372;119.733332418745;-10.9099386346268;1.03346320199989;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;300.643271053372;289.093806498347;-11.5494645550247;1.3083924980001;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
130;170.643271053372;160.99525944943;-9.64801160394197;0.891732404999857;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
90;80.6432710533718;77.0572180486907;-3.58605300468109;1.02433462099998;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
160;280.643271053372;274.489459020294;-6.15381203307788;1.4508169300002;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;30.6432710533718;27.4731976704034;-3.17007338296843;1.27646052799992;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;50.6432710533718;55.2788488611899;4.63557780781808;0.886801218000073;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
60;350.643271053372;355.302038188785;4.65876713541303;1.05837627600022;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;110.643271053372;96.2106079933868;-14.432663059985;1.92125258900023;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;190.643271053372;196.464427812397;5.82115675902511;1.02255069000012;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;240.643271053372;230.850057887254;-9.79321316611777;1.09760823399984;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;40.6432710533718;43.3779779388805;2.73470688550866;1.12572999599979;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
30;10.6432710533718;13.2371359897544;2.59386493638264;1.19210992199987;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;190.643271053372;195.72542347534;5.08215242196817;0.891115124999942;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;260.643271053372;255.328554043776;-5.31471700959565;0.566501470000276;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
110;150.643271053372;141.915898550907;-8.72737250246462;4.11097558599977;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
40;110.643271053372;111.393039194247;0.749768140875318;1.47681879499987;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
10;100.643271053372;109.965660377925;9.32238932455368;0.669962017999751;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
40;60.6432710533718;74.7088735273633;14.0656024739915;1.26688728799991;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
120;300.643271053372;290.620099653423;-10.023171399949;1.04724248499997;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;30.6432710533718;26.4316522875545;-4.21161876581725;1.105595171;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;150.643271053372;142.958277802887;-7.68499325048435;1.34180730400021;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;170.643271053372;179.187307309167;8.54403625579496;1.21668597600001;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;310.643271053372;293.287391512783;-17.3558795405887;0.825279298999703;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
70;240.643271053372;251.834080801749;11.1908097483777;1.834307825;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;40.6432710533718;30.0377945883603;-10.6054764650115;1.63354700200034;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
150;250.643271053372;249.833744197977;-0.809526855394637;2.17557159399985;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;320.643271053372;310.532977778601;-10.1102932747713;1.2750671699996;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;100.643271053372;89.4332102675477;-11.2100607858241;0.966696272000263;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
160;300.643271053372;284.340243348493;-16.303027704879;1.67047616200034;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
80;220.643271053372;208.689907828697;-11.9533632246749;0.779832932999852;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;350.643271053372;354.727777913806;4.08450686043437;0.822077517999787;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
150;200.643271053372;195.910944089883;-4.73232696348848;1.23299271100041;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
150;50.6432710533718;46.4085552265296;-4.23471582684222;0.991965336999783;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
100;310.643271053372;299.659547220338;-10.983723833034;0.666810661999989;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
110;200.643271053372;201.632706905752;0.989435852380353;1.30009477799922;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;230.643271053372;234.522332023057;3.87906096968476;0.717018467999878;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
170;60.6432710533718;60.8502028047794;0.206931751407602;1.04312550599934;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;210.643271053372;221.354010980942;10.7107399275697;0.860249718999512;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
20;190.643271053372;204.223779439978;13.580508386606;0.735406535000038;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;320.643271053372;310.728111044978;-9.91516000839397;0.658572547000404;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
10;310.643271053372;301.394561381157;-9.24870967221489;0.803995495999516;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;120.643271053372;120.633600208541;-0.00967084483100678;0.74726306499997;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
130;350.643271053372;348.265796152703;-2.3774749006692;1.15586844300014;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;70.6432710533718;64.0988677495999;-6.54440330377186;0.916572250999707;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;250.643271053372;256.023482437072;5.38021138370021;1.09102211400022;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
60;190.643271053372;183.865118662052;-6.77815239131982;1.25844481799959;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;340.643271053372;349.84234790608;9.19907685270823;0.958182244000454;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
50;290.643271053372;298.286995379785;7.64372432641358;0.757691546000387;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;320.643271053372;310.927465881713;-9.7158051716583;0.724440404999768;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
20;300.643271053372;308.608801821895;7.96553076852331;0.707898632000251;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;320.643271053372;309.569623909741;-11.0736471436304;0.67569812200054;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
10;310.643271053372;299.486689405309;-11.1565816480627;3.20886081299977;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;40.6432710533718;36.6644475267259;-3.97882352664585;1.12075817799996;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;80.6432710533718;83.6083319219243;2.96506086855251;0.750229764999858;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;190.643271053372;194.834275844791;4.19100479141881;0.67255921800006;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
100;90.6432710533718;88.4370200989396;-2.20625095443218;0.608902044000388;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-80;170.643271053372;177.818692744109;7.17542169073695;0.958814074999282;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;200.643271053372;186.785023600596;-13.8582474527754;0.666571982000278;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
90;110.643271053372;101.237171333922;-9.40609971945022;1.20905045900054;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;180.643271053372;178.878802641312;-1.76446841206024;1.13308328600033;2;12;350;-180;Moon et al. (2023);Experiment 3;Motion
0;38.1023128202568;29.0964485538604;-9.00586426639642;2.06679868799984;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
40;358.102312820257;4.6120445407043;6.50973172044746;1.89215931999934;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
40;318.102312820257;321.361788898565;3.25947607830801;1.76682959700065;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;128.102312820257;128.188904631195;0.0865918109382449;0.983267020999847;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
10;118.102312820257;115.746115163113;-2.3561976571437;1.15754697700049;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-170;288.102312820257;292.214111923853;4.11179910359652;0.824678975000097;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;358.102312820257;357.244129204852;-0.858183615404357;0.683595782000339;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;88.1023128202568;91.4141749784094;3.31186215815254;0.72788286299965;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-130;218.102312820257;224.351824351044;6.24951153078737;1.44615111199982;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-180;38.1023128202568;58.7839186589377;20.6816058386809;2.63088003099983;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
140;258.102312820257;252.978338071536;-5.12397474872034;0.746979434999957;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
50;208.102312820257;207.61669519164;-0.485617628616353;0.575292032000107;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-140;348.102312820257;348.907265987309;0.804953167051849;0.725493416999598;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
0;348.102312820257;349.022817118666;0.9205042984089;0.775009357999807;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-150;138.102312820257;135.281233397594;-2.82107942266308;0.933475770999394;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-110;248.102312820257;249.41571921396;1.31340639370316;0.71705799099982;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;298.102312820257;288.43916085519;-9.66315196506667;1.23329030599962;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
70;228.102312820257;237.549678842603;9.44736602234627;1.07731682600024;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
90;138.102312820257;126.25456825772;-11.8477445625364;1.72708246000002;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;198.102312820257;199.162890457301;1.0605776370443;1.4537993820004;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
130;68.1023128202568;75.4159477074645;7.31363488720767;1.17187665500023;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-120;188.102312820257;187.273449551093;-0.828863269164259;0.766960544999165;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-40;228.102312820257;211.05931825874;-17.0429945615172;0.839520070999242;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;278.102312820257;275.575173077999;-2.52713974225748;1.8587442879998;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-90;8.10231282025683;0.774347880916039;-7.32796493934079;0.692079106000165;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
160;208.102312820257;196.337162343409;-11.7651504768474;0.566955508999854;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-20;228.102312820257;224.546722852497;-3.55558996776003;0.774900485000217;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
30;198.102312820257;206.451084955308;8.34877213505163;1.332571594;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
20;178.102312820257;172.869074064943;-5.23323875531392;0.819078904999515;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-30;208.102312820257;193.965471218107;-14.1368416021497;1.27548730699982;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-70;278.102312820257;275.542274957431;-2.56003786282599;0.782927478000602;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
60;218.102312820257;206.075857798541;-12.0264550217159;0.646545713000705;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
150;68.1023128202568;75.2916847706011;7.18937195034427;1.22129678900001;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-50;118.102312820257;107.25266363291;-10.8496491873473;0.807928352999625;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
140;338.102312820257;349.364230258859;11.2619174386024;0.867070780000176;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
70;268.102312820257;272.797905508727;4.6955926884703;0.882538562999798;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
110;158.102312820257;162.821271640073;4.71895881981609;0.95765689000018;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
130;28.1023128202568;9.58434173253059;-18.5179710877262;0.716267157999937;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-60;88.1023128202568;85.0660638026123;-3.03624901764456;0.591582855000524;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
90;358.102312820257;357.169508067888;-0.932804752368611;0.58363839499998;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-160;158.102312820257;126.352252739324;-31.7500600809327;1.60228466399985;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
160;358.102312820257;355.630818838404;-2.47149398185309;0.833969960000104;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
-100;98.1023128202569;89.2654303194742;-8.83688250078269;0.670552853000117;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
70;28.1023128202569;21.7584795072757;-6.3438333129812;1.02102879300037;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
140;248.102312820257;246.872133591944;-1.23017922831264;1.35561303699978;2;13;350;-180;Moon et al. (2023);Experiment 3;Motion
