delta;theta;resp;error;rt;obs;block;cond;study;experiment;stimulus;expnum;stimtype;studynum;code;obsid;outliers_q;outliers_sd;outliers_rt;error_iqr;errorsd;theta_cent;stim_bias_peak;error_ori_deb;error_ori_deb_sd_deb;sd_bias_peak;error_norm;error_iqr_norm;error_ori_deb_norm;error_ori_deb_sd_deb_norm;bin;codenum
-41;100;105.5;5.5;1.46657252311707;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;5.5;5.5;10;23.9091799466004;-2.0827815171288;-2.77781572141189;5.58304825631216;0.332699865227887;0.340027268214963;-0.148831476199343;-0.200349967683436;2;1
79;71;116.5;45.5;2.28321695327759;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;45.5;45.5;-19;23.9091799466004;49.8787399102103;45.4718217987305;5.58304825631216;2.25952416263359;2.52351593401607;3.56423678179808;3.291699842795;NaN;1
-17;99;101.5;2.5;2.5164155960083;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;2.5;2.5;9;23.9091799466004;-4.00429396696833;-3.98652895927674;5.58304825631216;0.188188042922459;0.17626561827988;-0.286138981616075;-0.287830144740656;NaN;1
67;24;51;27;1.93322324752808;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;27;27;-66;23.9091799466004;9.91366769908381;11.1894379158259;5.58304825631216;1.36836792508345;1.51365242608306;0.708411221277964;0.810524889075002;NaN;1
58;135;125;-9.99999999999999;1.78303170204163;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-9.99999999999999;-9.99999999999999;45;23.9091799466004;-5.3453738200487;-4.41545594971367;5.58304825631216;-0.413944550016823;-0.506074589782965;-0.381969913758348;-0.318873578280215;NaN;1
57;99;94;-5;2.28319931030273;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-5;-5;9;23.9091799466004;-11.5042939669683;-10.6749618009824;5.58304825631216;-0.17309151284111;-0.233138506557827;-0.822074250061248;-0.771903017361217;NaN;1
89;4;98;-86;1.40796947479248;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;1;1;0;NaN;NaN;-86;23.9091799466004;NaN;NaN;5.58304825631216;-4.07491071508766;NaN;NaN;NaN;3;1
59;131;121.5;-9.49999999999999;1.66644334793091;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-9.49999999999999;-9.49999999999999;41;23.9091799466004;-7.70789248833679;-6.65948244275021;5.58304825631216;-0.389859246299252;-0.478780981460452;-0.550790857317776;-0.481284172275777;NaN;1
-56;155;141.5;-13.5;1.59983992576599;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-13.5;-13.5;65;23.9091799466004;0.595726256319782;-3.78029620742046;5.58304825631216;-0.582541676039823;-0.697129848040562;0.0425694281467441;-0.272904125001471;NaN;1
66;150;129;-21;1.20808696746826;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-21;-21;60;23.9091799466004;-7.78812733422323;-6.36919560961962;5.58304825631216;-0.943821231803394;-1.10653397287827;-0.55652428180695;-0.460274769247725;NaN;1
-68;150;141;-9;1.4328773021698;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-9;-9;60;23.9091799466004;4.21187266577679;3.00264428978512;5.58304825631216;-0.365773942581681;-0.451487373137938;0.30097214770533;0.218008704506628;NaN;1
-20;90;68;-22;2.45819473266602;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-22;-22;0;23.9091799466004;-15.2761128522683;-15.6204546344311;5.58304825631216;-0.991991839238535;-1.1611211895233;-1.09160101897056;-1.12983124645013;NaN;1
-53;161;137.5;-23.5;1.51646733283997;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-23.5;-23.5;71;23.9091799466004;-5.33893357864619;-8.79633571202931;5.58304825631216;-1.06424775039125;-1.24300201449084;-0.381509706757693;-0.635938143528747;NaN;1
-70;13;23.5;10.5;1.52483916282654;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;10.5;10.5;-77;23.9091799466004;-12.5218407553054;-12.3618962151027;5.58304825631216;0.5735529024036;0.612963351440101;-0.894786144882978;-0.893994276568275;NaN;1
-54;160;133.5;-26.5;1.6248950958252;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-26.5;-26.5;70;23.9091799466004;-9.28697328392385;-13.0897740045444;5.58304825631216;-1.20875957269668;-1.40676366442592;-0.663628869328385;-0.946674164486818;NaN;1
-9;54;45.5;-8.5;1.83303952217102;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-8.5;-8.5;-36;23.9091799466004;-4.78630662437172;-4.0460613837471;5.58304825631216;-0.34168863886411;-0.424193764815424;-0.342020070079143;-0.292138782116476;1;1
-14;115;136;21;1.6580536365509;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;21;21;25;23.9091799466004;17.0695830844104;17.3719800974027;5.58304825631216;1.0793442804726;1.18612912621289;1.21975887901209;1.2579841108036;NaN;1
70;144;110;-34;1.80825138092041;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-34;-34;54;23.9091799466004;-22.3415520987321;-21.9266088147226;5.58304825631216;-1.57003912846025;-1.81616778926363;-1.59648342953544;-1.58623684122671;NaN;1
27;67;52.5;-14.5;1.8165545463562;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-14.5;-14.5;-23;23.9091799466004;-10.084019311846;-8.91833180954363;5.58304825631216;-0.630712283474966;-0.75171706468559;-0.720584212920069;-0.644767566320288;NaN;1
-4;164;160;-4.00000000000001;1.6913743019104;14;4;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-4.00000000000001;-4.00000000000001;74;23.9091799466004;17.330058928212;18.7560379026365;5.58304825631216;-0.124920905405968;-0.1785512899128;1.2383719711816;1.35815478658206;1;1
68;106;131.5;25.5;1.29220843315125;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;25.5;25.5;16;23.9091799466004;15.7065939236736;16.7678451166014;5.58304825631216;1.29611201393074;1.43177160111552;1.12236235077912;1.21426006325341;NaN;1
-7;136;129;-7.00000000000002;1.3916003704071;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-7.00000000000002;-7.00000000000002;46;23.9091799466004;-1.48712945383917;-0.515256694546783;5.58304825631216;-0.269432727711397;-0.342312939847884;-0.106267349740803;-0.0365980883524835;1;1
64;132;129.5;-2.49999999999999;1.36647152900696;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-2.49999999999999;-2.49999999999999;42;23.9091799466004;-0.102232284619057;1.40887756285754;5.58304825631216;-0.0526649942532536;-0.0966704649452579;-0.0073053182534771;0.102660422472574;NaN;1
-56;108;141.5;33.5;1.36641001701355;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;33.5;33.5;18;23.9091799466004;24.4883392233011;20.1123167595608;5.58304825631216;1.68147687341188;1.86846933427574;1.74988862072218;1.45631497117;NaN;1
-12;86;64;-22;1.79138541221619;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-22;-22;-4;23.9091799466004;-11.7257373112083;-11.2575080499706;5.58304825631216;-0.991991839238535;-1.1611211895233;-0.837898156480002;-0.814064588368355;NaN;1
-72;146;142.5;-3.50000000000001;1.22467923164368;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-3.50000000000001;-3.50000000000001;56;23.9091799466004;8.96602791157554;10.4120744906845;5.58304825631216;-0.100835601688397;-0.151257681590286;0.640694743423621;0.754263496431283;NaN;1
-85;20;42;22;1.62474322319031;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;22;22;-70;23.9091799466004;0.701296289667482;1.06143876054924;5.58304825631216;1.12751488790774;1.24071634285792;0.0501132553683395;0.0775146666470082;3;1
28;145;143;-2;1.3498363494873;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-2;-2;55;23.9091799466004;10.1073957216368;11.4361209738871;5.58304825631216;-0.0285796905356828;-0.0693768566227446;0.722254645247603;0.828378484882665;NaN;1
-49;89;108.5;19.5;1.25821328163147;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;19.5;19.5;-1;23.9091799466004;27.4001546340104;25.3931328166349;5.58304825631216;1.00708836931988;1.10424830124535;1.95796123056235;1.83851209552308;2;1
63;60;41;-19;1.26614332199097;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-19;-19;-30;23.9091799466004;-12.8383256881781;-11.3623844259336;5.58304825631216;-0.847480016933107;-0.997359539588214;-0.917401536544041;-0.821654977594644;NaN;1
60;9;37;28;1.69154238700867;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;28;28;-81;23.9091799466004;11.020733271964;12.1949010779063;5.58304825631216;1.4165385325186;1.56823964272809;0.787519952609689;0.883294916479252;NaN;1
-57;105;126;21;1.51657056808472;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;21;21;15;23.9091799466004;11.0653284277607;6.48845431389352;5.58304825631216;1.0793442804726;1.18612912621289;0.790706634848791;0.470292925895234;NaN;1
-89;143;144;0.999999999999982;1.24948167800903;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;0.999999999999982;0.999999999999982;53;23.9091799466004;12.1170618887844;9.48279654844458;5.58304825631216;0.115932131769744;0.0943847933123375;0.865861442150995;0.687007346357076;3;1
-20;109;115.5;6.49999999999999;1.50813460350037;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;6.49999999999999;6.49999999999999;19;23.9091799466004;-1.92181664059757;-2.26615842276035;5.58304825631216;0.380870472663029;0.39461448485999;-0.137329242290808;-0.163318958444452;NaN;1
-64;50;44;-6;1.37455105781555;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-6;-6;-40;23.9091799466004;-6.76838342982063;-10.3425112322274;5.58304825631216;-0.221262120276253;-0.287725723202855;-0.483655385386772;-0.747842029439188;NaN;1
19;40;38;-1.99999999999999;1.58314824104309;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-1.99999999999999;-1.99999999999999;-50;23.9091799466004;-13.152319818249;-11.8260366350068;5.58304825631216;-0.0285796905356823;-0.069376856622744;-0.939838940329338;-0.8552116360907;NaN;1
12;18;24.5;6.5;2.31624913215637;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;6.5;6.5;-72;23.9091799466004;-16.4764454934192;-13.7567531054949;5.58304825631216;0.38087047266303;0.394614484859991;-1.17737443180505;-0.994946532172374;NaN;1
-57;128;134.5;6.5;1.89133238792419;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;6.5;6.5;38;23.9091799466004;6.96848444625896;2.3916103323918;5.58304825631216;0.38087047266303;0.394614484859991;0.497954210981575;0.173785346057138;NaN;1
-13;27;47.5;20.5;1.51653337478638;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;20.5;20.5;-63;23.9091799466004;6.05810790110076;6.44403478965786;5.58304825631216;1.05525897675503;1.15883551789038;0.432900491232835;0.467078079128273;NaN;1
43;28;33;5;1.69147253036499;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;5;5;-62;23.9091799466004;-8.7938127791655;-6.11487004612085;5.58304825631216;0.308614561510315;0.312733659892449;-0.628388588327821;-0.44186804991341;2;1
8;46;38.5;-7.50000000000001;1.64113473892212;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-7.50000000000001;-7.50000000000001;-44;23.9091799466004;-13.4432493527106;-10.3633239055433;5.58304825631216;-0.293518031428967;-0.369606548170397;-0.960628193416047;-0.749348339033285;1;1
34;42;47;5;1.4748375415802;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;5;5;-48;23.9091799466004;-4.94471070345756;-2.34218056752493;5.58304825631216;0.308614561510316;0.312733659892449;-0.353339314432167;-0.168821033275719;NaN;1
-49;127;108;-19;1.38322734832764;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-19;-19;37;23.9091799466004;-18.8256602586659;-20.8326820760413;5.58304825631216;-0.847480016933108;-0.997359539588215;-1.34524470458476;-1.50706429492738;2;1
84;12;46;34;1.36631941795349;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;34;34;-78;23.9091799466004;11.9497617970213;6.36671354070917;5.58304825631216;1.70556217712945;1.89576294259825;0.853906506205668;0.461481982108383;3;1
29;53;49;-4;2.49987053871155;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-4;-4;-37;23.9091799466004;-1.24033155061749;0.279928629763879;5.58304825631216;-0.124920905405968;-0.1785512899128;-0.0886316563388273;0.020953157703926;NaN;1
-71;80;64.5;-15.5;1.42484068870544;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-15.5;-15.5;-10;23.9091799466004;-5.89513865473504;-5.0715002002594;5.58304825631216;-0.678882890910108;-0.806304281330618;-0.421255028992926;-0.366354540180236;NaN;1
62;55;49.5;-5.5;1.38300728797913;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-5.5;-5.5;-35;23.9091799466004;-0.978382534652629;0.421791804531448;5.58304825631216;-0.197176816558682;-0.260432114880341;-0.0699132941801502;0.0312204529215149;NaN;1
-6;32;37.5;5.5;2.39971089363098;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;5.5;5.5;-58;23.9091799466004;-6.92300250502296;-5.81425244679697;5.58304825631216;0.332699865227887;0.340027268214963;-0.494704160796812;-0.420110961472959;1;1
-17;33;33.5;0.499999999999999;1.57468938827515;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;0.499999999999999;0.499999999999999;-57;23.9091799466004;-11.8134684191159;-11.7957034114243;5.58304825631216;0.0918468280521738;0.0670911849898246;-0.844167249128993;-0.853016280164589;NaN;1
-72;109;129.5;20.5;1.54981923103333;14;5;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;20.5;20.5;19;23.9091799466004;12.0781833594025;13.5242299385114;5.58304825631216;1.05525897675503;1.15883551789038;0.863083258806851;0.979504604972804;NaN;1
46;146;133;-13;1.24996948242188;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-13;-13;56;23.9091799466004;-0.533972088424454;1.49102625442026;5.58304825631216;-0.558456372322251;-0.669836239718049;-0.038156596606932;0.10860590388024;2;1
15;131;139.5;8.5;1.51630926132202;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;8.5;8.5;41;23.9091799466004;10.2921075116632;12.4376831393307;5.58304825631216;0.477211687533315;0.503788918150046;0.735453786950641;0.900866179086784;NaN;1
-73;148;140.5;-7.5;1.29134345054626;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-7.5;-7.5;58;23.9091799466004;5.44615630670754;7.45361043707162;5.58304825631216;-0.293518031428967;-0.369606548170396;0.389171632297291;0.540145746149463;NaN;1
46;38;47;9;1.7330424785614;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;9;9;-52;23.9091799466004;-2.83808638044405;-0.81308803759934;5.58304825631216;0.501296991250886;0.53108252647256;-0.202804078156517;-0.0581535225177047;2;1
50;59;62;2.99999999999999;1.47449564933777;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;2.99999999999999;2.99999999999999;-31;23.9091799466004;9.14011226202713;10.2766577447458;5.58304825631216;0.21227334664003;0.203559226602393;0.653134469169138;0.744462759134688;2;1
16;172;161;-11;1.59980940818787;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-11;-11;82;23.9091799466004;14.2226043968306;16.1525124521365;5.58304825631216;-0.462115157451966;-0.560661806427993;1.01631937405399;1.16972558745701;NaN;1
-41;28;30.5;2.5;1.5830762386322;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;2.5;2.5;-62;23.9091799466004;-11.2938127791655;-11.9888469834486;5.58304825631216;0.188188042922459;0.17626561827988;-0.807033677809546;-0.866994975316465;2;1
8;147;134;-13;1.85809946060181;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-13;-13;57;23.9091799466004;-0.258420072029361;2.82150537513791;5.58304825631216;-0.558456372322251;-0.669836239718048;-0.0184661907566236;0.204898842027351;1;1
22;15;15;-0;1.95818591117859;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-0;-0;-75;23.9091799466004;-23.9091799466004;-22.9566490243071;5.58304825631216;0.0677615243346026;0.0397975766673108;-1.70850303639804;-1.66078562342561;NaN;1
-25;33;25.5;-7.5;2.73312973976135;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-7.5;-7.5;-57;23.9091799466004;-19.8134684191159;-20.8317552739912;5.58304825631216;-0.293518031428967;-0.369606548170397;-1.41583153547051;-1.5069972179691;NaN;1
81;20;30;9.99999999999999;1.89986348152161;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;9.99999999999999;9.99999999999999;-70;23.9091799466004;-11.2987037103325;-16.4767704294167;5.58304825631216;0.549467598686028;0.585669743117587;-0.80738317414394;-1.19180678789002;3;1
14;161;143;-18;2.01613759994507;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-18;-18;71;23.9091799466004;0.16106642135383;2.5153819871031;5.58304825631216;-0.799309409497964;-0.942772322943187;0.0115094901021024;0.182743274149277;NaN;1
58;20;38.5;18.5;1.9081335067749;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;18.5;18.5;-70;23.9091799466004;-2.79870371033252;-1.86878583999749;5.58304825631216;0.958917761884741;1.04966108460032;-0.199989869906076;-0.13455926358152;NaN;1
9;75;57;-18;1.81645321846008;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-18;-18;-15;23.9091799466004;-11.8024701799035;-8.75673424234009;5.58304825631216;-0.799309409497965;-0.942772322943187;-0.843381336557702;-0.633072001691615;1;1
26;156;132;-24;1.24949812889099;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-24;-24;66;23.9091799466004;-9.50979458043752;-8.4720100553161;5.58304825631216;-1.08833305410882;-1.27029562281335;-0.679551241510033;-0.612465193134334;NaN;1
-56;68;72;4;1.48315954208374;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;4;4;-22;23.9091799466004;8.2462836930356;3.87026122929535;5.58304825631216;0.260443954075173;0.258146443247421;0.589263235293612;0.28080216213457;NaN;1
-84;167;147;-20;1.79147553443909;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-20;-20;77;23.9091799466004;4.21858534801496;5.27570159280516;5.58304825631216;-0.89565062436825;-1.05194675623324;0.30145182279297;0.382520392721988;3;1
-58;114;133.5;19.5;1.37473344802856;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;19.5;19.5;24;23.9091799466004;14.8451850232456;10.1406518563735;5.58304825631216;1.00708836931988;1.10424830124535;1.06080776274018;0.734619382870642;NaN;1
56;177;163.5;-13.5;1.44146251678467;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-13.5;-13.5;87;23.9091799466004;4.6314544991682;5.38725956764543;5.58304825631216;-0.582541676039823;-0.697129848040563;0.330954641373776;0.39059436021523;NaN;1
-35;34;34.5;0.499999999999995;1.64987683296204;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;0.499999999999995;0.499999999999995;-56;23.9091799466004;-11.7490276528534;-12.8997892750278;5.58304825631216;0.0918468280521736;0.0670911849898244;-0.839562438546904;-0.932924089402307;NaN;1
78;154;143;-11;1.27492046356201;14;6;1;Abreo et al. (2023);Experiment 1;Orientation;1;1;1;01 Abreo et al. (2023);14;0;0;0;-11;-11;64;23.9091799466004;2.80008674282112;-1.11087246590893;5.58304825631216;-0.462115157451966;-0.560661806427993;0.200088698691148;-0.0797055612456187;NaN;1
